day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-06;D;23.06;54.89;22.9;48.32;0.16;6.57
2020-04-15;D;18.9;62.3;22.05;45.61;-3.15;16.69
2020-07-25;A;20.64;48.6;20.86;57.14;-0.22;-8.54
2020-07-31;C;22.34;41.82;23.15;48.1;-0.81;-6.28
2020-08-03;B;24.33;47.56;23.19;52.21;1.14;-4.65
2020-08-11;B;25.76;52.57;25.52;39.73;0.24;12.84
2020-09-07;A;22.16;49.47;23.01;60.46;-0.85;-10.99
2020-09-15;E;24.6;53.44;26.91;43.5;-2.31;9.94
2020-12-06;C;22.58;41.92;23.81;55.11;-1.23;-13.19
2021-01-03;C;27.15;48.77;23.89;54.58;3.26;-5.81
2021-01-13;A;19.86;45.49;22.6;54.4;-2.74;-8.91
2021-02-03;B;28.07;32.34;22.42;55.43;5.65;-23.09
2021-04-18;E;24.59;54.19;26.93;57.27;-2.34;-3.08
2021-06-08;E;27.34;54.56;21.51;57.43;5.83;-2.87
2021-07-15;E;23.34;43.82;20.56;52.69;2.78;-8.87
2021-07-23;B;23.07;57.18;29.3;56.25;-6.23;0.93
2021-11-15;C;21.16;43.87;22.12;36.01;-0.96;7.86
2021-12-13;B;22.28;44.16;23.21;44.17;-0.93;-0.01
2022-01-01;C;24.53;38.49;20.07;51.1;4.46;-12.61
2022-01-28;C;21.12;52.12;23.63;59.76;-2.51;-7.64
2022-02-23;E;30.73;32.95;25.87;42.48;4.86;-9.53
2022-03-22;A;19.67;53.0;19.56;53.87;0.11;-0.87
2022-04-21;A;23.37;60.89;27.75;64.86;-4.38;-3.97
2022-04-24;E;18.7;72.2;21.63;40.61;-2.93;31.59
2022-06-22;D;22.61;52.88;24.18;76.26;-1.57;-23.38
2022-07-18;D;26.3;64.32;26.78;53.32;-0.48;11.0
2022-08-10;C;20.97;61.72;24.75;52.73;-3.78;8.99
