day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-07-08;D;27.85;49.85;25.88;40.26;1.97;9.59
2020-10-24;A;23.08;46.92;26.94;45.54;-3.86;1.38
2020-11-08;D;24.09;51.53;18.84;58.85;5.25;-7.32
2020-11-10;D;24.46;50.76;27.37;42.81;-2.91;7.95
2021-01-26;D;27.96;44.01;23.61;39.46;4.35;4.55
2021-01-26;B;28.67;51.07;22.7;44.02;5.97;7.05
2021-03-03;A;23.97;53.61;26.73;49.41;-2.76;4.2
2021-07-04;E;23.31;50.51;26.26;58.27;-2.95;-7.76
2021-07-16;D;21.58;43.94;23.11;35.77;-1.53;8.17
2021-07-17;D;20.73;61.85;24.01;55.89;-3.28;5.96
2021-07-19;B;24.88;59.26;26.3;43.89;-1.42;15.37
2021-07-31;C;24.01;46.32;21.57;35.67;2.44;10.65
2021-09-24;C;20.4;46.33;27.3;59.69;-6.9;-13.36
2021-10-23;D;22.5;48.79;22.51;62.57;-0.01;-13.78
2021-10-26;E;25.35;36.97;25.76;55.51;-0.41;-18.54
2021-12-19;A;19.67;41.32;19.3;54.6;0.37;-13.28
2022-02-03;A;25.08;67.55;23.7;51.02;1.38;16.53
2022-02-27;C;22.77;48.05;25.1;51.83;-2.33;-3.78
2022-04-26;A;23.98;54.2;24.1;48.21;-0.12;5.99
2022-07-01;A;24.56;46.85;23.76;72.38;0.8;-25.53
2022-08-19;A;18.55;50.46;23.91;45.42;-5.36;5.04
2022-08-24;E;25.86;41.57;22.82;64.51;3.04;-22.94
