day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-05;A;27.18;31.57;26.26;55.94;0.92;-24.37
2020-05-07;D;23.64;53.9;24.7;50.91;-1.06;2.99
2020-06-19;D;24.19;42.91;23.35;47.83;0.84;-4.92
2020-08-07;E;22.82;62.07;22.28;42.27;0.54;19.8
2020-09-20;D;24.64;31.44;25.89;55.79;-1.25;-24.35
2020-11-11;B;26.79;49.98;26.16;36.88;0.63;13.1
2020-11-22;B;22.7;50.32;19.08;43.72;3.62;6.6
2020-12-20;A;21.96;48.37;23.22;51.22;-1.26;-2.85
2021-02-27;E;25.07;41.59;20.6;59.4;4.47;-17.81
2021-03-29;B;19.79;46.39;26.54;46.76;-6.75;-0.37
2021-05-10;A;23.78;62.24;20.21;70.06;3.57;-7.82
2021-05-21;C;20.75;69.16;26.42;52.09;-5.67;17.07
2021-06-22;E;18.92;47.21;24.3;57.53;-5.38;-10.32
2021-07-24;C;20.0;46.07;24.27;50.3;-4.27;-4.23
2021-08-12;B;21.28;49.15;24.17;43.34;-2.89;5.81
2021-09-05;E;24.26;53.52;25.66;28.83;-1.4;24.69
2022-02-05;D;25.13;59.15;22.56;48.98;2.57;10.17
2022-03-10;D;20.95;50.98;23.77;49.81;-2.82;1.17
2022-03-13;C;21.29;67.74;20.45;45.78;0.84;21.96
2022-04-10;C;22.45;44.56;25.24;63.44;-2.79;-18.88
2022-04-30;C;25.61;67.56;24.07;47.42;1.54;20.14
2022-06-08;C;22.99;45.31;23.58;43.28;-0.59;2.03
2022-06-08;B;20.91;53.13;25.86;45.87;-4.95;7.26
2022-07-06;E;18.69;49.1;23.14;44.64;-4.45;4.46
2022-07-24;A;22.4;52.27;27.17;33.42;-4.77;18.85
2022-08-07;C;23.5;50.45;22.09;42.61;1.41;7.84
2022-08-13;A;21.06;63.15;23.61;55.36;-2.55;7.79
