day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-15;A;19.87;49.58;20.73;61.01;-0.86;-11.43
2020-04-17;E;18.32;60.91;24.83;45.24;-6.51;15.67
2020-10-16;D;20.58;46.1;20.58;50.76;0.0;-4.66
2020-11-26;C;20.12;60.0;23.86;51.05;-3.74;8.95
2020-12-04;E;24.48;55.47;23.32;39.38;1.16;16.09
2021-02-12;A;23.39;54.78;22.16;42.61;1.23;12.17
2021-02-18;B;23.57;67.24;28.55;46.44;-4.98;20.8
2021-03-28;E;24.81;56.27;22.04;52.35;2.77;3.92
2021-05-08;B;24.54;33.64;29.9;50.87;-5.36;-17.23
2021-05-28;E;23.26;55.86;24.98;44.61;-1.72;11.25
2021-06-12;E;21.18;63.6;22.48;44.96;-1.3;18.64
2021-09-10;D;25.35;35.42;24.14;51.34;1.21;-15.92
2021-10-24;C;22.57;63.13;23.28;47.55;-0.71;15.58
2021-11-12;E;22.59;55.26;24.82;50.76;-2.23;4.5
2021-12-18;C;21.38;44.07;24.77;53.05;-3.39;-8.98
2022-01-20;E;23.48;54.55;23.16;59.19;0.32;-4.64
2022-01-24;E;20.17;39.08;22.71;62.91;-2.54;-23.83
2022-02-05;B;27.94;57.94;20.58;64.27;7.36;-6.33
2022-02-12;A;24.62;54.67;22.59;55.72;2.03;-1.05
2022-03-12;E;27.18;51.79;26.19;46.22;0.99;5.57
2022-05-11;B;24.21;39.29;20.59;48.44;3.62;-9.15
2022-06-01;C;22.82;31.9;24.9;67.86;-2.08;-35.96
2022-07-30;C;24.61;39.38;27.7;54.6;-3.09;-15.22
