day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-28;D;21.51;49.21;25.48;52.18;-3.97;-2.97
2020-05-17;B;24.76;48.07;25.0;50.87;-0.24;-2.8
2020-06-23;D;24.47;55.05;25.63;45.47;-1.16;9.58
2020-11-28;E;23.77;47.02;26.16;55.43;-2.39;-8.41
2021-01-29;E;23.26;49.88;25.41;42.13;-2.15;7.75
2021-03-22;B;24.7;48.1;23.69;47.97;1.01;0.13
2021-04-11;C;25.93;60.44;20.65;53.64;5.28;6.8
2021-04-26;C;21.73;44.46;24.19;50.39;-2.46;-5.93
2021-06-19;A;21.97;58.66;24.92;55.36;-2.95;3.3
2021-08-21;B;23.92;53.79;25.27;46.86;-1.35;6.93
2021-11-15;D;25.28;56.3;27.61;59.59;-2.33;-3.29
2021-11-21;B;22.48;60.99;23.16;60.32;-0.68;0.67
2021-11-26;B;25.97;54.58;22.53;45.22;3.44;9.36
2021-12-30;B;25.88;37.68;22.62;37.24;3.26;0.44
2022-02-25;A;28.81;47.74;26.59;66.19;2.22;-18.45
2022-04-23;B;22.12;52.32;25.35;54.26;-3.23;-1.94
2022-05-13;B;24.71;20.6;24.34;48.43;0.37;-27.83
2022-07-18;A;22.81;33.77;22.53;47.44;0.28;-13.67
