day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-29;C;20.55;33.85;26.5;44.53;-5.95;-10.68
2020-05-04;C;22.17;49.2;23.36;53.72;-1.19;-4.52
2020-06-21;D;27.15;49.82;26.33;37.45;0.82;12.37
2020-06-27;A;20.98;53.65;26.06;51.59;-5.08;2.06
2020-08-12;B;26.85;52.48;21.03;57.95;5.82;-5.47
2020-09-07;D;26.52;55.04;21.32;50.13;5.2;4.91
2020-09-12;D;21.66;48.31;25.13;53.92;-3.47;-5.61
2020-09-21;A;25.07;49.04;24.13;48.81;0.94;0.23
2020-10-12;B;22.42;40.75;22.61;58.25;-0.19;-17.5
2020-12-30;A;19.41;29.17;24.38;48.96;-4.97;-19.79
2021-01-11;A;24.51;39.12;26.64;61.66;-2.13;-22.54
2021-01-31;C;23.14;67.16;25.45;51.95;-2.31;15.21
2021-03-15;C;22.19;49.97;24.31;52.72;-2.12;-2.75
2021-03-16;B;22.6;48.63;23.77;33.02;-1.17;15.61
2021-04-15;D;21.75;33.31;26.91;52.7;-5.16;-19.39
2021-05-20;E;26.74;48.48;24.93;43.56;1.81;4.92
2021-09-04;E;26.98;49.33;19.65;56.32;7.33;-6.99
2021-09-16;C;20.63;41.68;22.54;50.29;-1.91;-8.61
2021-10-22;A;24.14;30.7;20.63;42.11;3.51;-11.41
2021-11-16;B;27.4;63.97;23.31;60.13;4.09;3.84
2021-12-05;E;25.11;41.16;18.58;41.9;6.53;-0.74
2022-01-10;E;22.86;43.16;22.63;35.9;0.23;7.26
2022-01-22;E;24.36;47.61;27.95;38.82;-3.59;8.79
2022-04-21;B;23.43;53.41;22.36;61.87;1.07;-8.46
2022-07-23;D;26.84;38.58;25.52;38.62;1.32;-0.04
