day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-29;E;19.62;52.84;21.78;60.76;-2.16;-7.92
2020-05-18;E;25.06;51.16;23.59;43.98;1.47;7.18
2020-07-11;D;23.76;56.07;16.63;45.75;7.13;10.32
2020-09-11;C;23.91;47.57;30.35;32.84;-6.44;14.73
2020-12-09;C;21.85;30.45;24.27;50.8;-2.42;-20.35
2020-12-14;A;23.22;51.05;21.72;47.97;1.5;3.08
2021-01-06;C;24.39;50.15;23.9;52.42;0.49;-2.27
2021-03-05;A;24.69;53.81;23.15;55.29;1.54;-1.48
2021-06-11;A;21.76;34.78;20.35;42.99;1.41;-8.21
2021-06-29;C;26.24;46.4;26.29;45.5;-0.05;0.9
2021-07-12;B;24.64;37.57;24.09;45.09;0.55;-7.52
2021-08-11;E;23.12;51.77;24.17;45.75;-1.05;6.02
2021-08-20;D;21.8;45.19;23.71;52.95;-1.91;-7.76
2021-09-18;E;25.48;38.58;26.04;46.74;-0.56;-8.16
2021-12-20;D;19.63;63.08;22.56;57.16;-2.93;5.92
2022-01-08;A;21.74;43.54;25.21;63.7;-3.47;-20.16
2022-03-31;B;18.73;45.48;24.04;49.01;-5.31;-3.53
2022-04-09;E;24.09;47.21;24.18;50.82;-0.09;-3.61
2022-06-18;B;29.06;42.2;23.33;50.03;5.73;-7.83
2022-06-28;A;21.28;58.51;24.47;48.78;-3.19;9.73
