day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-06-04;B;24.01;64.31;26.61;35.13;-2.6;29.18
2020-06-13;C;29.76;58.74;19.95;59.62;9.81;-0.88
2020-06-13;D;20.49;47.7;25.16;41.89;-4.67;5.81
2020-06-25;B;22.24;57.72;28.36;40.72;-6.12;17.0
2020-06-28;A;23.68;56.51;24.87;53.88;-1.19;2.63
2020-10-25;C;25.18;51.2;29.75;47.39;-4.57;3.81
2020-10-29;E;27.52;50.52;20.91;50.5;6.61;0.02
2021-01-16;C;23.39;50.57;21.99;48.67;1.4;1.9
2021-05-21;E;24.52;49.51;22.48;51.45;2.04;-1.94
2021-06-11;D;21.77;44.31;22.4;53.33;-0.63;-9.02
2021-07-31;E;26.27;55.48;22.09;52.09;4.18;3.39
2021-10-27;A;26.71;51.12;22.36;38.41;4.35;12.71
2022-03-12;B;22.78;43.63;23.78;49.6;-1.0;-5.97
2022-04-24;A;22.42;54.28;22.35;31.94;0.07;22.34
2022-06-24;C;25.86;53.29;22.71;42.51;3.15;10.78
2022-08-02;A;21.57;52.7;29.44;44.05;-7.87;8.65
2022-08-31;D;23.4;43.63;22.33;70.91;1.07;-27.28
