day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-09-02;D;27.89;46.91;25.25;54.2;2.64;-7.29
2020-09-21;E;25.97;54.37;24.48;46.73;1.49;7.64
2020-12-12;C;24.77;60.8;24.75;47.23;0.02;13.57
2020-12-30;D;21.47;59.24;26.09;45.57;-4.62;13.67
2021-01-05;A;26.59;66.3;22.74;51.37;3.85;14.93
2021-01-28;E;17.24;62.72;24.93;44.53;-7.69;18.19
2021-02-05;D;26.14;36.27;21.89;54.46;4.25;-18.19
2021-02-19;C;24.57;42.92;24.24;48.8;0.33;-5.88
2021-03-09;A;21.68;47.94;18.97;69.6;2.71;-21.66
2021-06-11;E;21.93;52.63;26.42;53.44;-4.49;-0.81
2021-07-08;D;21.03;50.62;20.34;44.45;0.69;6.17
2021-09-07;E;22.11;42.81;22.88;38.77;-0.77;4.04
2021-10-21;B;24.07;47.82;23.72;49.28;0.35;-1.46
2021-12-07;E;25.17;38.44;24.69;55.54;0.48;-17.1
2022-01-22;D;26.31;41.77;25.4;54.79;0.91;-13.02
2022-01-27;A;23.55;39.08;25.19;61.38;-1.64;-22.3
2022-03-23;E;20.52;38.87;23.55;57.65;-3.03;-18.78
2022-04-04;B;22.69;55.13;26.97;39.64;-4.28;15.49
2022-06-02;A;21.09;64.57;20.03;56.82;1.06;7.75
2022-07-15;A;20.99;44.22;25.05;49.21;-4.06;-4.99
2022-08-01;C;22.53;52.32;22.88;44.51;-0.35;7.81
