day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-06-06;C;21.21;53.18;23.06;53.01;-1.85;0.17
2020-07-01;D;26.86;54.0;26.08;42.04;0.78;11.96
2020-07-20;A;24.01;56.03;24.67;42.86;-0.66;13.17
2020-11-01;D;23.91;69.09;18.84;51.79;5.07;17.3
2021-05-02;E;23.99;45.26;24.61;25.31;-0.62;19.95
2021-05-17;A;21.85;30.31;22.05;45.96;-0.2;-15.65
2021-06-01;E;22.3;37.12;19.16;51.2;3.14;-14.08
2021-07-03;D;27.55;53.4;22.93;37.29;4.62;16.11
2021-07-29;B;23.9;61.0;22.0;53.9;1.9;7.1
2021-09-20;B;24.75;59.97;23.2;53.93;1.55;6.04
2021-12-25;C;25.23;49.58;23.8;63.64;1.43;-14.06
2022-01-29;A;25.51;50.48;26.54;48.13;-1.03;2.35
2022-02-11;D;28.92;52.61;22.67;49.44;6.25;3.17
2022-03-20;B;28.02;55.21;23.14;48.79;4.88;6.42
2022-05-06;E;21.73;49.43;25.93;53.04;-4.2;-3.61
2022-05-30;B;25.73;56.12;22.97;35.11;2.76;21.01
2022-08-09;D;24.61;52.8;23.81;35.29;0.8;17.51
2022-08-25;B;22.99;46.22;26.17;52.7;-3.18;-6.48
