day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-11;B;25.04;51.52;22.27;64.28;2.77;-12.76
2020-07-02;D;22.71;36.72;24.44;41.73;-1.73;-5.01
2020-08-19;C;23.25;55.95;23.16;62.71;0.09;-6.76
2020-09-29;A;25.83;38.59;20.51;46.36;5.32;-7.77
2020-10-20;A;23.26;63.67;25.06;64.17;-1.8;-0.5
2020-11-14;E;21.64;57.25;25.08;47.74;-3.44;9.51
2020-12-02;D;24.6;52.15;22.16;48.15;2.44;4.0
2021-01-24;D;25.61;58.25;23.78;36.39;1.83;21.86
2021-05-31;D;21.84;59.02;20.89;36.03;0.95;22.99
2021-10-18;B;21.33;45.69;26.66;61.4;-5.33;-15.71
2021-12-27;A;26.09;49.13;23.66;44.02;2.43;5.11
2022-01-01;E;20.73;56.67;23.08;36.04;-2.35;20.63
2022-02-26;E;24.81;46.46;29.67;44.59;-4.86;1.87
2022-03-22;B;24.31;50.64;22.98;51.5;1.33;-0.86
2022-03-24;C;21.71;56.0;22.87;51.12;-1.16;4.88
2022-04-06;C;22.81;43.15;26.17;32.39;-3.36;10.76
2022-04-22;A;22.84;47.04;26.54;62.37;-3.7;-15.33
2022-06-29;C;25.38;49.81;26.88;47.18;-1.5;2.63
2022-07-09;A;22.56;51.08;24.05;44.32;-1.49;6.76
2022-08-17;E;20.8;66.58;26.44;29.2;-5.64;37.38
