day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-08;B;26.75;62.91;23.19;64.57;3.56;-1.66
2020-05-31;A;25.21;35.73;16.2;59.53;9.01;-23.8
2020-07-09;A;21.16;47.54;21.02;39.43;0.14;8.11
2020-08-18;E;22.94;49.36;20.84;46.81;2.1;2.55
2020-09-17;A;28.06;51.0;24.97;53.21;3.09;-2.21
2020-10-01;A;22.32;62.9;18.73;50.71;3.59;12.19
2021-01-02;E;24.8;62.48;24.14;36.46;0.66;26.02
2021-01-13;C;21.87;65.49;26.33;47.22;-4.46;18.27
2021-02-06;C;24.08;52.92;21.78;51.79;2.3;1.13
2021-02-25;A;25.81;66.22;28.63;58.99;-2.82;7.23
2021-04-15;B;20.52;61.01;22.0;50.63;-1.48;10.38
2021-04-28;B;25.44;45.3;23.97;38.32;1.47;6.98
2021-04-30;A;21.69;48.09;28.34;54.73;-6.65;-6.64
2021-08-02;A;25.97;48.53;22.26;35.78;3.71;12.75
2021-09-01;E;19.92;41.12;20.48;36.98;-0.56;4.14
2021-09-09;D;21.45;37.07;22.28;45.23;-0.83;-8.16
2021-09-15;C;22.03;47.84;19.29;44.92;2.74;2.92
2021-10-10;E;26.15;56.03;26.47;46.99;-0.32;9.04
2021-10-16;D;25.36;53.06;22.1;44.22;3.26;8.84
2021-11-02;A;18.36;41.69;25.73;44.39;-7.37;-2.7
2022-03-12;A;26.91;40.73;21.51;45.6;5.4;-4.87
2022-03-15;D;21.92;39.89;23.37;44.8;-1.45;-4.91
2022-04-08;E;22.76;44.4;20.72;56.62;2.04;-12.22
2022-06-02;B;22.82;58.07;18.6;51.79;4.22;6.28
2022-08-04;D;23.02;53.12;19.91;46.58;3.11;6.54
2022-08-20;A;24.12;43.32;25.59;57.21;-1.47;-13.89
