day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-05;E;23.28;65.31;21.02;43.05;2.26;22.26
2020-04-19;A;25.35;53.61;20.94;52.06;4.41;1.55
2020-04-22;D;24.14;53.33;26.29;55.94;-2.15;-2.61
2020-06-09;B;24.51;48.34;22.43;54.04;2.08;-5.7
2020-08-05;D;23.25;45.59;23.49;57.15;-0.24;-11.56
2020-08-08;D;24.91;53.48;24.46;21.48;0.45;32.0
2020-11-03;E;23.88;60.7;26.17;46.3;-2.29;14.4
2021-02-12;E;23.16;34.07;22.48;50.83;0.68;-16.76
2021-04-15;E;25.43;30.05;21.63;45.79;3.8;-15.74
2021-05-07;A;21.2;61.59;25.21;35.54;-4.01;26.05
2021-06-10;A;25.42;48.14;24.32;48.21;1.1;-0.07
2021-09-28;D;26.4;34.01;22.84;49.13;3.56;-15.12
2021-12-02;C;25.1;67.91;24.56;44.04;0.54;23.87
2021-12-21;C;22.1;61.96;23.93;45.99;-1.83;15.97
2022-01-16;D;20.38;56.33;20.57;51.81;-0.19;4.52
2022-02-17;A;26.43;50.55;25.34;55.18;1.09;-4.63
2022-04-16;B;20.9;54.89;24.56;44.62;-3.66;10.27
2022-05-02;B;22.51;66.84;25.18;48.85;-2.67;17.99
2022-08-05;E;22.54;82.48;26.08;54.58;-3.54;27.9
