day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-18;C;24.51;48.71;23.45;46.99;1.06;1.72
2020-06-02;E;21.52;45.16;26.26;45.17;-4.74;-0.01
2020-06-03;B;17.18;40.32;21.02;47.14;-3.84;-6.82
2020-06-30;C;24.86;45.8;20.74;49.82;4.12;-4.02
2020-09-05;A;26.02;45.46;17.29;52.57;8.73;-7.11
2020-10-31;B;22.63;31.44;23.78;50.8;-1.15;-19.36
2020-11-19;E;22.86;62.46;20.36;48.36;2.5;14.1
2020-11-29;E;25.3;58.04;20.43;44.44;4.87;13.6
2021-05-02;B;20.0;70.25;23.48;64.52;-3.48;5.73
2021-05-06;C;23.46;64.14;25.76;50.01;-2.3;14.13
2021-05-18;B;22.88;36.75;21.96;48.65;0.92;-11.9
2021-06-16;A;23.16;47.54;24.71;54.8;-1.55;-7.26
2021-09-30;C;23.67;38.92;23.54;49.35;0.13;-10.43
2022-02-09;E;27.06;36.47;23.71;51.11;3.35;-14.64
2022-02-22;D;23.12;52.49;23.46;47.51;-0.34;4.98
2022-04-21;C;22.95;40.1;23.1;50.15;-0.15;-10.05
2022-05-04;C;21.18;41.81;27.23;45.52;-6.05;-3.71
2022-05-10;D;25.7;44.49;25.51;41.67;0.19;2.82
2022-05-11;A;20.96;46.73;25.37;73.35;-4.41;-26.62
2022-05-16;E;23.39;49.39;23.45;43.95;-0.06;5.44
2022-07-14;D;24.54;58.1;25.7;43.16;-1.16;14.94
2022-07-27;C;27.52;47.95;28.88;54.25;-1.36;-6.3
