day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-02;D;21.99;58.55;20.12;57.7;1.87;0.85
2020-04-04;E;24.14;58.68;22.58;43.71;1.56;14.97
2020-04-22;A;24.18;46.41;18.03;45.8;6.15;0.61
2020-05-29;D;24.27;51.25;20.94;35.43;3.33;15.82
2020-07-31;D;25.34;51.19;23.28;42.87;2.06;8.32
2020-09-10;A;26.5;42.94;25.09;48.53;1.41;-5.59
2021-01-08;E;24.77;55.91;23.03;50.74;1.74;5.17
2021-01-21;C;28.48;56.4;21.37;62.41;7.11;-6.01
2021-02-28;C;20.72;51.3;27.77;49.59;-7.05;1.71
2021-03-09;C;23.15;60.97;21.16;54.78;1.99;6.19
2021-04-17;C;17.93;51.2;24.25;41.16;-6.32;10.04
2021-04-22;D;22.38;53.5;19.75;54.9;2.63;-1.4
2021-05-05;C;21.83;56.91;25.05;51.88;-3.22;5.03
2021-05-29;C;19.62;49.86;23.57;40.2;-3.95;9.66
2021-06-22;B;23.31;54.98;25.2;49.84;-1.89;5.14
2021-08-18;C;21.93;38.4;21.89;53.03;0.04;-14.63
2021-09-03;D;23.93;55.73;22.02;51.09;1.91;4.64
2021-09-10;C;23.19;73.86;24.59;58.77;-1.4;15.09
2021-11-19;B;23.02;48.77;25.04;49.43;-2.02;-0.66
2021-12-04;D;22.09;50.63;24.57;48.7;-2.48;1.93
2021-12-24;B;19.74;50.67;27.02;53.91;-7.28;-3.24
2022-04-29;D;25.43;46.04;24.9;50.03;0.53;-3.99
2022-05-30;A;27.59;53.31;22.73;24.34;4.86;28.97
2022-06-21;D;21.0;48.93;20.51;57.8;0.49;-8.87
2022-08-15;E;27.16;38.73;22.8;39.67;4.36;-0.94
