day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-13;C;23.96;45.51;24.37;45.02;-0.41;0.49
2020-05-03;E;23.56;57.78;23.59;62.17;-0.03;-4.39
2020-06-24;C;24.45;64.26;23.14;55.64;1.31;8.62
2020-06-24;E;24.7;39.12;27.29;52.16;-2.59;-13.04
2020-07-01;C;25.08;50.65;28.82;46.09;-3.74;4.56
2020-07-31;E;23.26;57.8;25.17;37.91;-1.91;19.89
2020-10-13;D;27.0;58.68;22.01;35.32;4.99;23.36
2020-11-03;C;24.69;38.77;25.74;40.85;-1.05;-2.08
2020-11-10;C;23.28;54.18;28.68;40.5;-5.4;13.68
2020-11-18;E;24.26;36.36;31.46;40.49;-7.2;-4.13
2020-12-30;E;20.28;35.28;22.36;38.68;-2.08;-3.4
2021-02-05;C;27.47;44.17;24.41;46.53;3.06;-2.36
2021-02-06;A;28.6;52.83;23.44;42.99;5.16;9.84
2021-02-07;E;25.34;53.11;24.15;61.36;1.19;-8.25
2021-03-11;C;25.82;49.15;27.27;50.94;-1.45;-1.79
2021-08-26;D;22.2;59.39;22.82;46.37;-0.62;13.02
2021-10-03;C;24.35;45.12;23.52;52.31;0.83;-7.19
2022-03-28;E;21.6;47.32;27.78;60.88;-6.18;-13.56
2022-06-16;C;27.64;42.96;24.34;56.94;3.3;-13.98
2022-06-17;A;25.41;52.8;23.8;62.27;1.61;-9.47
2022-07-12;D;20.9;51.81;25.58;55.83;-4.68;-4.02
2022-07-17;C;20.93;52.66;22.89;59.58;-1.96;-6.92
