day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-23;B;25.85;42.93;25.81;51.45;0.04;-8.52
2020-05-30;D;23.87;38.02;25.08;36.85;-1.21;1.17
2020-06-02;B;23.11;49.77;20.81;52.96;2.3;-3.19
2020-06-03;A;21.77;45.55;27.81;56.08;-6.04;-10.53
2020-07-11;A;27.05;51.1;25.71;58.23;1.34;-7.13
2020-09-20;C;22.07;33.32;22.48;46.13;-0.41;-12.81
2020-10-05;C;25.36;63.27;24.23;46.34;1.13;16.93
2020-10-21;D;22.03;63.84;28.37;36.23;-6.34;27.61
2021-02-24;E;24.95;42.62;23.11;51.03;1.84;-8.41
2021-06-03;C;25.68;36.58;24.95;27.82;0.73;8.76
2021-07-18;A;26.24;32.48;21.14;55.01;5.1;-22.53
2021-08-18;E;17.81;34.63;23.32;28.53;-5.51;6.1
2021-08-19;C;24.48;58.66;20.86;62.25;3.62;-3.59
2021-11-12;A;20.47;48.92;26.83;49.93;-6.36;-1.01
2021-11-30;D;23.94;47.93;22.25;54.32;1.69;-6.39
2021-12-27;B;24.13;57.17;21.62;59.77;2.51;-2.6
2021-12-31;D;25.02;37.31;23.55;52.35;1.47;-15.04
2022-01-08;B;21.8;41.35;25.95;47.76;-4.15;-6.41
2022-01-09;B;25.56;43.95;23.36;49.79;2.2;-5.84
2022-07-01;E;19.69;54.1;20.22;40.98;-0.53;13.12
2022-07-14;B;23.22;50.85;24.64;54.41;-1.42;-3.56
2022-08-09;C;25.39;43.04;23.21;52.27;2.18;-9.23
2022-08-28;E;23.94;47.55;20.2;62.99;3.74;-15.44
