day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-06-16;A;22.89;60.4;20.64;49.53;2.25;10.87
2020-08-11;D;24.53;51.63;29.85;50.95;-5.32;0.68
2020-08-17;B;28.88;52.88;22.79;47.93;6.09;4.95
2020-09-06;A;25.17;40.11;20.43;38.65;4.74;1.46
2020-10-15;C;25.34;68.78;20.89;52.95;4.45;15.83
2021-03-08;D;25.37;44.52;25.83;43.01;-0.46;1.51
2021-03-12;D;24.79;49.68;27.04;45.9;-2.25;3.78
2021-04-29;A;27.14;55.48;23.15;51.79;3.99;3.69
2021-05-29;D;24.38;47.64;21.75;49.12;2.63;-1.48
2021-06-03;E;22.47;34.17;19.9;43.93;2.57;-9.76
2021-08-16;B;22.71;43.63;22.34;65.63;0.37;-22.0
2021-09-11;B;23.07;35.13;25.67;66.25;-2.6;-31.12
2021-09-23;E;28.9;52.23;21.42;48.05;7.48;4.18
2021-11-19;D;27.03;34.7;21.43;60.81;5.6;-26.11
2022-01-27;C;26.77;60.13;21.28;59.73;5.49;0.4
2022-02-06;B;22.23;47.58;23.45;65.89;-1.22;-18.31
2022-03-31;D;21.82;38.96;21.74;56.54;0.08;-17.58
2022-07-21;B;28.89;40.39;28.1;51.16;0.79;-10.77
