day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-20;A;26.49;46.76;23.32;61.21;3.17;-14.45
2020-04-25;B;24.65;36.49;28.02;27.98;-3.37;8.51
2020-06-24;B;25.34;48.46;25.66;55.34;-0.32;-6.88
2020-07-05;A;27.25;38.94;23.36;49.11;3.89;-10.17
2020-07-07;A;21.23;61.36;24.4;61.99;-3.17;-0.63
2020-07-16;E;21.43;57.46;25.17;41.63;-3.74;15.83
2020-09-27;A;24.45;45.53;23.9;45.39;0.55;0.14
2020-10-30;C;20.03;53.68;22.25;45.46;-2.22;8.22
2020-12-27;B;23.25;46.26;24.68;58.36;-1.43;-12.1
2021-02-22;B;18.35;48.63;22.49;57.01;-4.14;-8.38
2021-03-05;B;27.09;63.33;18.82;52.31;8.27;11.02
2021-03-31;E;23.4;60.68;23.01;64.95;0.39;-4.27
2021-06-26;A;22.61;61.94;22.05;46.9;0.56;15.04
2021-08-17;B;23.98;47.0;22.75;56.17;1.23;-9.17
2021-08-20;C;24.8;57.42;23.48;49.78;1.32;7.64
2021-11-07;D;21.44;51.44;21.56;49.0;-0.12;2.44
2022-02-04;B;23.08;52.4;22.98;50.1;0.1;2.3
2022-02-27;D;26.61;54.71;23.82;48.07;2.79;6.64
2022-05-22;E;26.97;56.45;22.67;53.84;4.3;2.61
2022-06-06;A;22.85;47.26;26.09;51.71;-3.24;-4.45
2022-06-27;E;23.33;44.87;30.45;59.86;-7.12;-14.99
2022-07-08;A;23.43;57.51;23.26;49.6;0.17;7.91
2022-08-15;A;23.82;45.14;28.23;49.91;-4.41;-4.77
