day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-10;D;26.12;69.89;27.23;53.86;-1.11;16.03
2020-10-07;C;22.64;48.08;25.41;60.22;-2.77;-12.14
2021-02-17;A;23.4;49.65;27.49;37.81;-4.09;11.84
2021-03-07;D;24.38;40.8;25.53;44.65;-1.15;-3.85
2021-03-14;C;22.31;40.71;22.38;47.49;-0.07;-6.78
2021-03-17;D;26.41;49.62;28.31;42.76;-1.9;6.86
2021-03-24;E;22.55;51.37;25.18;56.54;-2.63;-5.17
2021-04-03;C;17.48;55.44;22.92;48.95;-5.44;6.49
2021-04-06;A;25.84;37.99;24.03;40.15;1.81;-2.16
2021-04-14;D;19.8;52.82;22.18;51.69;-2.38;1.13
2021-05-05;B;22.26;44.6;22.51;52.64;-0.25;-8.04
2021-06-18;B;26.54;57.1;22.97;47.16;3.57;9.94
2021-07-12;E;22.41;44.12;25.33;49.31;-2.92;-5.19
2021-08-10;D;20.51;38.33;26.82;67.29;-6.31;-28.96
2021-10-24;D;20.06;49.83;19.79;66.31;0.27;-16.48
2021-11-11;D;23.34;42.24;21.23;44.13;2.11;-1.89
2021-12-11;E;24.12;42.55;25.91;50.2;-1.79;-7.65
2021-12-15;C;22.46;48.14;20.91;50.53;1.55;-2.39
2022-01-26;D;22.11;38.95;26.99;47.57;-4.88;-8.62
2022-03-04;A;25.64;38.1;22.84;41.1;2.8;-3.0
2022-03-12;D;25.55;51.84;24.59;49.65;0.96;2.19
2022-03-24;E;25.04;36.57;23.46;55.82;1.58;-19.25
2022-05-15;C;24.96;51.19;23.43;51.75;1.53;-0.56
2022-06-19;C;24.89;47.76;22.22;43.37;2.67;4.39
2022-08-17;B;21.98;52.36;28.56;56.22;-6.58;-3.86
2022-08-22;D;24.0;53.36;23.2;46.28;0.8;7.08
