day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-01;A;22.98;53.74;26.14;39.04;-3.16;14.7
2020-07-02;B;23.77;37.48;21.29;53.98;2.48;-16.5
2020-08-09;E;25.91;58.12;27.83;44.71;-1.92;13.41
2020-08-25;D;24.42;56.29;24.23;33.61;0.19;22.68
2020-09-29;C;24.6;41.5;21.57;49.17;3.03;-7.67
2020-12-04;D;25.98;44.13;26.08;52.89;-0.1;-8.76
2021-01-22;D;23.35;35.62;21.34;49.49;2.01;-13.87
2021-03-15;B;22.47;36.43;27.54;37.12;-5.07;-0.69
2021-04-26;A;24.02;53.02;20.79;43.39;3.23;9.63
2021-06-12;D;24.14;54.2;28.51;46.76;-4.37;7.44
2021-07-01;D;18.67;56.74;23.32;54.31;-4.65;2.43
2021-09-13;A;24.13;55.33;25.32;47.23;-1.19;8.1
2021-11-29;C;25.2;47.39;26.48;32.82;-1.28;14.57
2021-12-12;A;23.75;45.23;27.11;32.62;-3.36;12.61
2021-12-12;E;28.11;52.41;18.88;49.84;9.23;2.57
2021-12-28;A;25.21;63.03;23.04;42.58;2.17;20.45
2021-12-31;A;22.0;50.83;23.09;52.71;-1.09;-1.88
2022-04-11;B;26.06;36.78;25.52;57.86;0.54;-21.08
2022-05-03;E;23.04;55.46;24.8;46.3;-1.76;9.16
2022-05-16;C;23.47;46.92;21.54;68.81;1.93;-21.89
2022-07-14;A;30.37;38.34;21.57;40.73;8.8;-2.39
2022-07-27;D;23.64;64.3;23.5;60.4;0.14;3.9
