day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-26;E;23.49;54.75;18.24;58.83;5.25;-4.08
2020-06-21;E;29.37;60.83;26.94;64.05;2.43;-3.22
2020-08-28;D;23.95;55.87;22.82;47.47;1.13;8.4
2020-10-23;B;26.17;56.56;18.08;51.92;8.09;4.64
2021-03-12;C;21.56;63.11;25.41;46.63;-3.85;16.48
2021-03-18;E;28.43;47.03;26.81;47.99;1.62;-0.96
2021-03-24;D;20.69;55.7;24.44;34.59;-3.75;21.11
2021-03-31;A;23.92;44.34;29.25;53.71;-5.33;-9.37
2021-04-06;D;21.89;53.98;28.0;57.88;-6.11;-3.9
2021-06-19;C;23.81;46.81;24.62;40.93;-0.81;5.88
2021-07-13;D;24.39;43.99;22.7;48.17;1.69;-4.18
2021-08-09;E;29.68;66.02;22.4;45.81;7.28;20.21
2021-09-09;C;21.66;46.48;23.97;48.59;-2.31;-2.11
2021-09-27;E;25.12;47.38;22.34;42.44;2.78;4.94
2021-11-09;D;29.29;57.14;22.76;53.66;6.53;3.48
2021-11-20;A;20.27;27.08;23.75;48.88;-3.48;-21.8
2021-11-25;B;23.44;61.42;18.72;61.93;4.72;-0.51
2021-12-09;C;21.73;54.66;18.49;52.71;3.24;1.95
2022-01-30;D;21.17;55.31;23.27;47.92;-2.1;7.39
2022-02-01;A;18.62;46.72;23.84;58.47;-5.22;-11.75
2022-02-07;A;23.49;48.16;19.32;49.51;4.17;-1.35
2022-06-18;A;27.77;56.79;24.65;46.61;3.12;10.18
