day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-07;C;22.8;45.18;20.64;42.32;2.16;2.86
2020-04-18;B;21.69;52.45;23.84;54.89;-2.15;-2.44
2020-05-30;C;24.14;38.21;27.4;30.46;-3.26;7.75
2020-06-23;B;23.41;63.45;22.69;51.13;0.72;12.32
2020-10-14;E;24.43;61.32;25.62;54.81;-1.19;6.51
2020-10-26;E;23.36;37.79;18.61;50.72;4.75;-12.93
2020-11-26;B;23.61;71.83;23.46;43.33;0.15;28.5
2020-12-14;D;24.0;67.62;24.39;45.98;-0.39;21.64
2021-02-23;A;20.85;58.48;25.68;58.42;-4.83;0.06
2021-02-26;E;23.72;49.93;27.34;41.49;-3.62;8.44
2021-03-17;C;27.89;40.65;24.85;49.01;3.04;-8.36
2021-03-26;D;22.08;45.09;21.5;39.34;0.58;5.75
2021-04-03;D;27.09;41.7;21.78;40.78;5.31;0.92
2021-04-14;B;21.3;58.48;21.32;48.84;-0.02;9.64
2021-05-12;A;27.6;40.22;24.24;41.44;3.36;-1.22
2021-06-10;D;26.06;48.12;26.25;38.26;-0.19;9.86
2021-06-25;A;21.92;46.53;25.54;42.8;-3.62;3.73
2021-07-12;D;22.57;57.03;22.31;51.41;0.26;5.62
2021-08-24;E;27.24;50.27;24.7;39.05;2.54;11.22
2021-10-04;C;21.45;55.96;23.75;54.31;-2.3;1.65
2021-11-21;E;26.15;49.28;20.58;57.79;5.57;-8.51
2022-04-03;E;22.27;40.74;24.49;49.31;-2.22;-8.57
