day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-26;A;17.56;49.7;24.22;49.1;-6.66;0.6
2020-05-03;D;18.42;45.14;22.98;43.74;-4.56;1.4
2020-06-09;E;22.08;46.38;26.36;54.51;-4.28;-8.13
2020-07-23;D;20.74;45.66;24.71;49.46;-3.97;-3.8
2020-11-12;B;25.52;49.96;24.55;54.14;0.97;-4.18
2021-03-15;D;22.98;48.18;27.59;59.54;-4.61;-11.36
2021-04-08;D;24.58;56.99;22.07;58.49;2.51;-1.5
2021-05-24;E;25.77;39.42;27.5;40.91;-1.73;-1.49
2021-07-29;E;23.68;49.03;25.45;37.21;-1.77;11.82
2021-08-15;E;24.62;52.27;24.08;50.45;0.54;1.82
2021-09-03;E;23.91;57.19;21.33;55.8;2.58;1.39
2021-09-28;C;21.59;47.14;19.85;49.72;1.74;-2.58
2021-11-01;E;23.23;48.11;23.97;53.92;-0.74;-5.81
2021-12-12;D;22.43;54.49;26.35;59.81;-3.92;-5.32
2021-12-15;A;16.13;60.66;24.19;73.99;-8.06;-13.33
2021-12-23;C;24.61;54.54;21.4;46.01;3.21;8.53
2022-02-25;C;25.7;55.04;27.2;44.82;-1.5;10.22
2022-03-06;E;24.04;30.0;24.92;63.32;-0.88;-33.32
2022-04-06;D;26.52;52.1;29.98;45.26;-3.46;6.84
2022-04-30;A;23.77;49.88;23.89;60.05;-0.12;-10.17
2022-07-29;B;22.44;43.49;23.89;33.66;-1.45;9.83
