day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-21;C;21.36;53.18;22.54;38.74;-1.18;14.44
2020-05-26;C;25.85;47.07;23.53;45.17;2.32;1.9
2020-06-29;D;24.19;43.5;21.21;60.08;2.98;-16.58
2020-07-30;B;24.55;61.2;23.43;61.72;1.12;-0.52
2020-08-23;E;22.49;64.83;23.65;58.96;-1.16;5.87
2020-09-28;B;22.81;27.78;20.0;52.82;2.81;-25.04
2020-10-02;E;21.5;44.33;27.99;49.46;-6.49;-5.13
2020-12-22;D;24.6;59.57;26.04;35.82;-1.44;23.75
2021-02-21;E;19.37;46.85;25.77;44.06;-6.4;2.79
2021-02-23;D;23.02;30.35;24.68;37.03;-1.66;-6.68
2021-05-01;C;25.78;26.62;30.43;56.58;-4.65;-29.96
2021-07-01;C;25.18;40.58;25.26;45.12;-0.08;-4.54
2021-07-15;D;22.31;43.47;26.96;41.76;-4.65;1.71
2021-07-22;A;21.39;48.68;22.82;75.18;-1.43;-26.5
2021-08-26;C;22.8;56.53;22.8;48.82;0.0;7.71
2021-10-14;A;21.89;45.77;23.45;48.77;-1.56;-3.0
2021-11-14;C;21.58;45.61;19.96;24.9;1.62;20.71
2021-12-04;B;25.19;48.18;23.63;53.21;1.56;-5.03
2021-12-15;B;20.62;56.55;25.28;62.06;-4.66;-5.51
2022-01-19;A;24.85;53.45;24.73;43.0;0.12;10.45
2022-01-21;B;19.75;65.82;21.33;36.36;-1.58;29.46
2022-05-14;A;25.29;43.68;20.2;47.6;5.09;-3.92
2022-05-29;E;21.36;33.67;22.07;56.79;-0.71;-23.12
2022-07-13;C;23.08;62.9;25.67;59.65;-2.59;3.25
2022-08-31;B;17.44;57.2;26.77;41.2;-9.33;16.0
