day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-08;A;19.01;61.44;27.8;52.59;-8.79;8.85
2020-05-13;D;24.32;50.98;23.12;66.57;1.2;-15.59
2020-07-06;D;25.06;32.38;23.54;44.17;1.52;-11.79
2020-07-27;D;21.85;68.75;24.76;53.06;-2.91;15.69
2020-12-15;B;26.42;44.38;23.09;48.66;3.33;-4.28
2021-04-26;E;23.52;58.24;26.98;55.5;-3.46;2.74
2021-06-21;C;24.91;41.32;24.04;33.77;0.87;7.55
2021-09-02;A;22.9;48.59;18.81;54.87;4.09;-6.28
2021-09-17;B;24.77;55.48;18.63;42.74;6.14;12.74
2021-09-23;A;20.24;45.7;23.79;47.19;-3.55;-1.49
2021-11-26;A;23.73;51.28;27.88;56.59;-4.15;-5.31
2021-12-26;E;22.73;43.93;20.96;55.36;1.77;-11.43
2022-02-02;D;23.29;52.67;25.08;56.2;-1.79;-3.53
2022-02-14;A;23.79;43.17;23.3;46.87;0.49;-3.7
2022-04-25;D;18.9;45.42;28.62;58.02;-9.72;-12.6
2022-06-11;B;21.0;55.11;27.92;45.72;-6.92;9.39
2022-06-20;A;23.74;62.43;25.86;60.16;-2.12;2.27
2022-08-07;A;21.24;58.68;27.12;49.95;-5.88;8.73
2022-08-24;C;22.6;55.63;19.59;56.81;3.01;-1.18
