day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-26;D;20.44;41.71;26.32;54.61;-5.88;-12.9
2020-06-14;B;23.86;51.26;21.28;48.6;2.58;2.66
2020-06-15;E;23.32;46.5;22.08;46.07;1.24;0.43
2020-08-15;B;22.51;50.11;26.29;39.19;-3.78;10.92
2020-10-08;B;25.69;49.55;24.33;36.98;1.36;12.57
2020-11-22;E;27.38;57.25;24.95;62.34;2.43;-5.09
2020-12-06;B;25.14;52.11;24.83;48.58;0.31;3.53
2021-02-13;E;24.11;72.2;24.62;51.3;-0.51;20.9
2021-03-10;A;23.05;27.33;20.78;36.9;2.27;-9.57
2021-04-13;D;27.96;63.18;29.38;50.16;-1.42;13.02
2021-08-08;D;26.49;52.76;23.74;55.08;2.75;-2.32
2021-08-28;A;27.61;46.21;21.35;61.16;6.26;-14.95
2021-09-07;A;26.97;47.2;20.71;59.25;6.26;-12.05
2021-10-31;E;19.68;56.92;19.76;47.3;-0.08;9.62
2021-11-30;A;26.85;53.18;20.8;47.15;6.05;6.03
2021-12-27;E;23.29;45.07;22.75;47.02;0.54;-1.95
2022-01-25;A;27.88;59.69;20.36;40.5;7.52;19.19
2022-05-05;C;18.21;53.13;24.65;50.76;-6.44;2.37
2022-05-23;E;26.09;49.76;22.54;63.61;3.55;-13.85
2022-06-09;A;25.48;49.84;26.94;39.97;-1.46;9.87
2022-06-30;C;20.56;40.29;22.58;50.54;-2.02;-10.25
2022-07-12;C;23.06;50.88;18.89;60.52;4.17;-9.64
2022-08-30;C;25.66;54.85;18.09;57.6;7.57;-2.75
