day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-14;C;21.25;50.33;24.51;57.98;-3.26;-7.65
2020-04-24;D;25.44;60.29;18.74;35.99;6.7;24.3
2020-05-01;C;22.04;45.77;22.87;59.68;-0.83;-13.91
2020-05-28;B;27.14;41.96;25.48;54.7;1.66;-12.74
2020-06-14;D;23.02;44.28;22.65;47.26;0.37;-2.98
2020-07-20;C;24.36;29.54;21.72;48.91;2.64;-19.37
2020-08-13;E;24.85;44.0;25.77;54.74;-0.92;-10.74
2020-08-28;A;22.63;36.57;22.2;54.57;0.43;-18.0
2020-09-18;C;24.95;51.13;20.65;56.31;4.3;-5.18
2020-09-19;D;23.16;55.11;20.04;56.69;3.12;-1.58
2020-11-08;E;27.04;66.72;20.81;47.0;6.23;19.72
2020-11-13;A;27.69;41.42;20.3;41.77;7.39;-0.35
2020-12-14;C;20.44;60.59;24.8;53.42;-4.36;7.17
2021-01-11;E;25.2;61.81;28.14;47.88;-2.94;13.93
2021-03-01;C;22.23;56.46;26.01;60.73;-3.78;-4.27
2021-04-06;E;22.66;43.64;25.85;52.06;-3.19;-8.42
2021-05-31;B;22.39;59.25;24.05;44.83;-1.66;14.42
2021-08-03;E;23.18;52.3;23.04;59.38;0.14;-7.08
2021-08-06;C;22.06;38.46;24.97;53.01;-2.91;-14.55
2021-09-19;B;22.86;49.64;22.63;49.36;0.23;0.28
2021-10-31;B;24.93;51.45;23.51;40.29;1.42;11.16
2022-03-17;A;22.57;44.95;21.13;38.79;1.44;6.16
2022-04-10;A;21.82;59.88;25.35;44.19;-3.53;15.69
2022-04-18;C;19.5;57.74;24.08;63.28;-4.58;-5.54
2022-06-18;E;25.03;45.13;22.59;44.08;2.44;1.05
