day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-14;A;25.57;33.55;24.6;52.94;0.97;-19.39
2020-05-08;E;21.39;64.73;23.84;40.61;-2.45;24.12
2020-06-03;D;27.31;48.9;25.95;46.2;1.36;2.7
2020-06-14;A;25.34;59.32;22.48;60.57;2.86;-1.25
2020-06-16;C;21.99;71.28;19.84;57.49;2.15;13.79
2020-07-10;D;25.27;50.72;25.92;47.94;-0.65;2.78
2020-07-17;B;22.6;43.95;24.32;56.49;-1.72;-12.54
2020-07-24;E;24.97;61.25;23.7;44.2;1.27;17.05
2020-09-23;D;21.49;56.86;22.06;54.24;-0.57;2.62
2020-10-21;B;27.68;44.28;21.31;71.55;6.37;-27.27
2021-03-14;E;22.91;42.49;22.8;51.86;0.11;-9.37
2021-04-09;B;20.04;35.75;21.34;52.79;-1.3;-17.04
2021-05-06;D;21.76;51.01;18.98;48.62;2.78;2.39
2021-05-11;E;25.08;59.61;29.84;52.66;-4.76;6.95
2021-07-04;C;29.35;30.69;23.67;51.56;5.68;-20.87
2021-11-11;A;23.81;45.07;24.42;45.82;-0.61;-0.75
2021-12-13;A;24.01;54.52;24.08;53.27;-0.07;1.25
2022-01-12;E;25.25;52.3;19.31;65.28;5.94;-12.98
2022-04-04;D;24.14;57.04;22.09;32.91;2.05;24.13
2022-05-01;C;21.3;43.05;23.38;40.33;-2.08;2.72
2022-05-31;B;21.66;40.42;27.01;37.64;-5.35;2.78
2022-07-16;D;22.06;64.04;23.14;53.79;-1.08;10.25
