day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-07-30;C;25.04;40.71;25.62;56.73;-0.58;-16.02
2020-08-14;B;23.43;44.97;28.81;32.03;-5.38;12.94
2020-08-28;C;24.89;47.94;21.61;50.27;3.28;-2.33
2020-11-03;B;22.93;62.13;24.24;51.21;-1.31;10.92
2021-03-05;D;23.51;59.64;25.17;41.34;-1.66;18.3
2021-05-14;D;23.84;46.11;22.54;46.67;1.3;-0.56
2021-06-16;C;23.3;43.95;24.57;62.54;-1.27;-18.59
2021-08-16;A;25.38;52.08;23.4;72.49;1.98;-20.41
2021-08-27;B;21.44;46.22;26.38;67.21;-4.94;-20.99
2021-10-13;B;22.55;56.1;32.77;25.7;-10.22;30.4
2021-10-16;C;25.02;44.5;24.71;51.56;0.31;-7.06
2022-01-06;C;26.54;53.14;22.46;31.3;4.08;21.84
2022-01-08;C;25.06;25.38;21.55;47.44;3.51;-22.06
2022-02-01;E;24.95;51.28;25.89;56.02;-0.94;-4.74
2022-04-06;A;23.63;60.21;21.18;39.32;2.45;20.89
2022-04-13;A;17.03;67.27;21.7;49.08;-4.67;18.19
2022-05-31;A;23.2;35.69;24.32;50.15;-1.12;-14.46
2022-07-24;C;26.5;58.05;27.12;40.31;-0.62;17.74
