day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-07-26;B;22.88;66.32;23.7;46.34;-0.82;19.98
2020-09-02;C;25.31;48.24;23.29;55.28;2.02;-7.04
2020-10-06;C;24.85;48.83;24.35;51.25;0.5;-2.42
2020-12-10;B;25.88;49.72;26.73;45.77;-0.85;3.95
2021-02-13;A;24.4;47.14;25.89;35.01;-1.49;12.13
2021-03-08;C;25.03;45.61;23.21;32.41;1.82;13.2
2021-04-29;C;23.55;38.19;26.37;46.65;-2.82;-8.46
2021-04-30;B;32.35;31.71;22.74;40.33;9.61;-8.62
2021-05-03;C;22.34;53.48;22.21;35.42;0.13;18.06
2021-08-11;C;25.09;43.95;20.31;53.3;4.78;-9.35
2021-09-08;E;19.58;69.98;22.43;39.11;-2.85;30.87
2021-11-29;E;30.92;49.24;24.8;36.65;6.12;12.59
2021-12-25;E;21.48;70.17;25.74;50.33;-4.26;19.84
2022-01-20;B;25.85;47.15;22.79;57.41;3.06;-10.26
2022-04-23;E;24.42;55.41;24.91;51.13;-0.49;4.28
2022-06-12;C;21.57;50.91;24.19;63.13;-2.62;-12.22
2022-06-25;E;25.55;44.98;25.91;59.67;-0.36;-14.69
2022-08-14;E;22.49;50.31;29.74;56.0;-7.25;-5.69
