day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-19;B;20.12;62.67;22.47;33.86;-2.35;28.81
2020-04-25;A;26.27;57.96;24.92;42.69;1.35;15.27
2020-05-04;B;22.45;61.07;21.89;43.78;0.56;17.29
2020-06-14;C;21.13;42.99;23.59;61.55;-2.46;-18.56
2020-07-29;C;22.4;43.44;25.7;55.14;-3.3;-11.7
2020-08-16;C;18.67;54.4;22.01;46.36;-3.34;8.04
2020-11-13;C;22.23;41.0;23.89;63.48;-1.66;-22.48
2020-12-01;C;24.5;51.15;23.14;49.49;1.36;1.66
2021-04-08;E;20.69;42.43;24.01;38.73;-3.32;3.7
2021-07-15;C;19.28;57.58;21.34;44.03;-2.06;13.55
2021-09-01;C;23.44;39.6;17.76;46.56;5.68;-6.96
2021-10-02;B;23.43;55.24;25.66;40.84;-2.23;14.4
2021-10-03;B;21.72;56.73;22.86;49.63;-1.14;7.1
2021-10-08;A;24.52;48.38;25.92;45.22;-1.4;3.16
2022-02-17;C;23.93;53.12;25.39;54.64;-1.46;-1.52
2022-05-05;B;26.44;44.59;22.35;34.48;4.09;10.11
2022-05-15;A;24.31;32.78;24.35;49.61;-0.04;-16.83
2022-06-23;B;25.98;57.46;21.9;46.47;4.08;10.99
