day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-24;A;25.33;44.37;23.3;50.13;2.03;-5.76
2020-05-09;A;22.57;33.59;25.45;53.88;-2.88;-20.29
2020-06-23;E;24.69;44.26;22.21;65.71;2.48;-21.45
2020-10-01;E;27.43;50.36;20.58;51.02;6.85;-0.66
2020-10-10;C;21.83;46.73;24.17;57.47;-2.34;-10.74
2020-10-18;E;21.39;46.1;24.73;40.31;-3.34;5.79
2020-11-29;A;18.74;65.25;23.73;51.91;-4.99;13.34
2020-12-22;C;24.57;48.62;20.77;37.85;3.8;10.77
2021-03-25;E;22.23;38.07;24.17;54.78;-1.94;-16.71
2021-04-09;E;22.89;46.2;26.1;37.76;-3.21;8.44
2021-04-26;D;19.5;44.58;27.47;33.19;-7.97;11.39
2021-05-08;D;23.82;33.99;27.82;49.04;-4.0;-15.05
2021-06-23;C;24.03;42.85;25.17;47.15;-1.14;-4.3
2021-06-27;B;23.16;54.46;22.9;51.96;0.26;2.5
2021-07-06;B;26.46;56.6;24.52;47.97;1.94;8.63
2021-08-04;A;28.04;50.21;22.71;30.51;5.33;19.7
2021-08-18;B;19.27;48.06;23.1;60.1;-3.83;-12.04
2021-11-11;B;24.34;32.93;22.04;49.73;2.3;-16.8
2022-03-19;B;24.19;43.85;26.42;48.29;-2.23;-4.44
2022-04-28;A;25.53;44.53;23.22;24.05;2.31;20.48
2022-05-09;C;24.83;54.77;26.23;48.5;-1.4;6.27
2022-05-14;D;24.65;48.6;25.13;49.97;-0.48;-1.37
2022-08-10;B;23.19;51.44;26.76;41.39;-3.57;10.05
