day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-30;D;24.38;46.66;19.69;51.52;4.69;-4.86
2020-07-22;E;22.18;62.31;21.36;44.98;0.82;17.33
2020-08-01;E;26.95;53.79;24.57;44.12;2.38;9.67
2020-08-14;C;23.65;44.63;23.58;44.99;0.07;-0.36
2020-09-06;C;22.73;48.29;20.91;46.17;1.82;2.12
2020-10-13;A;22.92;60.47;28.02;43.07;-5.1;17.4
2020-10-23;A;23.61;55.63;24.31;46.78;-0.7;8.85
2020-11-13;E;20.84;45.5;22.32;62.75;-1.48;-17.25
2020-11-29;C;29.48;54.07;25.48;52.31;4.0;1.76
2020-12-19;C;27.64;74.57;22.89;62.55;4.75;12.02
2021-03-07;C;24.48;57.92;27.78;29.8;-3.3;28.12
2021-04-09;A;24.96;56.29;26.1;56.95;-1.14;-0.66
2021-06-01;D;20.58;46.79;19.12;33.96;1.46;12.83
2021-06-28;E;22.74;55.84;23.97;66.3;-1.23;-10.46
2021-09-24;E;24.89;43.01;24.76;34.42;0.13;8.59
2021-10-23;B;25.96;50.86;23.35;44.72;2.61;6.14
2022-02-11;C;20.18;52.58;24.34;45.6;-4.16;6.98
2022-03-05;B;23.29;52.03;23.8;47.98;-0.51;4.05
2022-03-13;A;22.56;46.99;26.23;49.72;-3.67;-2.73
2022-03-27;D;23.0;59.68;27.01;53.26;-4.01;6.42
2022-07-23;C;21.62;53.02;25.73;66.23;-4.11;-13.21
2022-08-01;A;25.28;50.06;24.98;34.03;0.3;16.03
2022-08-08;E;22.07;63.57;23.88;44.11;-1.81;19.46
