day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-07-04;B;27.77;54.65;22.75;56.6;5.02;-1.95
2020-07-09;B;24.8;47.55;23.53;39.32;1.27;8.23
2020-07-18;C;23.36;53.91;20.9;51.71;2.46;2.2
2020-08-06;D;23.48;36.94;22.86;41.83;0.62;-4.89
2020-08-14;A;26.83;43.91;24.91;47.03;1.92;-3.12
2020-10-04;C;21.45;57.1;23.91;45.94;-2.46;11.16
2020-10-06;A;29.86;48.73;21.75;40.73;8.11;8.0
2021-05-06;E;25.36;57.8;24.71;39.62;0.65;18.18
2021-05-13;B;26.09;58.33;25.82;56.28;0.27;2.05
2021-05-21;D;21.47;42.46;23.53;61.13;-2.06;-18.67
2021-07-09;D;23.73;52.7;22.29;65.58;1.44;-12.88
2021-09-07;C;23.66;62.45;23.31;53.42;0.35;9.03
2021-09-23;D;23.92;40.99;24.7;27.28;-0.78;13.71
2021-11-14;D;18.91;47.69;22.92;48.48;-4.01;-0.79
2021-12-08;E;23.02;68.25;25.88;43.92;-2.86;24.33
2021-12-15;D;26.57;52.19;21.81;49.41;4.76;2.78
2022-02-21;D;24.82;45.26;25.94;46.56;-1.12;-1.3
2022-03-30;C;16.22;63.6;24.64;58.03;-8.42;5.57
2022-05-04;A;21.63;66.86;25.03;51.32;-3.4;15.54
2022-06-10;B;25.55;62.65;23.12;59.19;2.43;3.46
2022-06-30;E;26.28;44.25;23.26;37.92;3.02;6.33
2022-07-26;C;22.83;76.24;20.02;58.22;2.81;18.02
2022-07-29;D;25.43;52.07;21.71;57.3;3.72;-5.23
