day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-06-13;E;27.47;45.16;24.23;66.29;3.24;-21.13
2020-08-04;D;20.65;34.64;24.58;53.42;-3.93;-18.78
2020-10-03;E;22.05;47.56;23.92;57.2;-1.87;-9.64
2020-10-14;A;25.25;44.27;25.35;59.1;-0.1;-14.83
2021-03-12;E;19.22;36.21;24.61;43.36;-5.39;-7.15
2021-06-01;B;20.15;49.5;22.9;38.9;-2.75;10.6
2021-06-21;D;22.53;46.43;26.87;59.19;-4.34;-12.76
2021-07-02;B;23.98;54.23;24.15;56.25;-0.17;-2.02
2021-09-11;C;26.2;51.65;24.16;37.97;2.04;13.68
2021-10-24;A;24.57;50.9;23.67;57.32;0.9;-6.42
2021-10-28;C;23.08;57.56;23.76;58.86;-0.68;-1.3
2021-11-07;C;23.34;28.34;21.65;51.87;1.69;-23.53
2022-02-25;E;22.69;52.98;26.01;53.57;-3.32;-0.59
2022-04-28;B;19.79;51.91;27.67;55.79;-7.88;-3.88
2022-05-21;E;22.82;48.07;18.05;47.98;4.77;0.09
2022-07-02;C;22.99;42.68;21.27;50.38;1.72;-7.7
2022-08-28;B;24.62;45.98;26.44;50.82;-1.82;-4.84
