day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-09;C;22.86;58.08;24.11;34.69;-1.25;23.39
2020-04-21;A;24.8;54.65;24.86;40.07;-0.06;14.58
2020-04-23;D;22.75;40.44;22.99;62.68;-0.24;-22.24
2020-06-20;B;28.28;39.02;23.38;51.18;4.9;-12.16
2020-06-29;A;25.12;45.24;25.01;45.89;0.11;-0.65
2020-08-02;A;26.48;51.3;24.56;55.34;1.92;-4.04
2020-08-27;A;24.27;50.95;20.39;57.39;3.88;-6.44
2020-09-05;B;18.67;59.94;25.0;42.26;-6.33;17.68
2020-09-25;A;20.29;53.31;28.3;42.0;-8.01;11.31
2020-10-10;D;26.08;52.09;22.33;47.47;3.75;4.62
2020-11-26;E;26.11;56.49;24.22;57.87;1.89;-1.38
2021-05-23;D;20.62;54.92;24.18;54.61;-3.56;0.31
2021-06-23;E;23.9;45.93;24.99;40.75;-1.09;5.18
2021-07-21;E;24.17;41.38;24.69;54.71;-0.52;-13.33
2021-08-12;A;25.54;49.5;21.81;47.65;3.73;1.85
2021-09-01;D;21.96;64.25;26.32;39.34;-4.36;24.91
2021-09-12;E;22.35;48.78;21.07;56.3;1.28;-7.52
2021-09-14;E;23.4;42.36;24.89;51.2;-1.49;-8.84
2021-10-09;C;21.79;43.77;24.61;53.14;-2.82;-9.37
2021-10-25;C;26.9;53.71;23.9;55.24;3.0;-1.53
2021-11-22;C;25.72;52.95;23.42;60.59;2.3;-7.64
2022-01-04;A;25.07;53.77;23.96;43.54;1.11;10.23
2022-03-25;A;23.79;45.69;25.71;48.91;-1.92;-3.22
2022-03-29;C;24.85;46.99;21.95;55.22;2.9;-8.23
2022-04-10;E;20.06;47.24;24.57;35.59;-4.51;11.65
2022-05-09;B;21.19;37.72;24.86;51.88;-3.67;-14.16
2022-05-29;A;22.31;52.83;22.46;58.07;-0.15;-5.24
