day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-12;D;20.65;49.37;19.45;43.07;1.2;6.3
2020-05-13;E;24.08;45.85;21.57;57.92;2.51;-12.07
2020-05-16;D;22.23;41.27;26.53;45.01;-4.3;-3.74
2020-06-04;C;23.24;61.37;25.43;68.04;-2.19;-6.67
2020-08-30;D;23.5;47.97;22.47;58.32;1.03;-10.35
2020-10-27;A;23.51;58.23;24.86;55.33;-1.35;2.9
2021-02-15;E;24.58;54.06;19.42;63.76;5.16;-9.7
2021-04-17;B;23.88;63.76;19.68;47.37;4.2;16.39
2021-06-17;C;25.44;65.01;26.48;47.56;-1.04;17.45
2021-06-18;D;22.5;48.68;24.79;48.95;-2.29;-0.27
2021-08-17;C;26.04;64.01;29.54;49.04;-3.5;14.97
2021-09-05;C;25.84;51.81;25.33;52.26;0.51;-0.45
2021-09-18;A;21.97;44.2;23.7;46.08;-1.73;-1.88
2021-10-07;B;23.76;43.18;22.08;52.87;1.68;-9.69
2021-10-19;E;23.58;57.51;23.33;44.86;0.25;12.65
2021-11-13;B;25.48;34.71;26.75;42.52;-1.27;-7.81
2022-03-24;A;21.07;53.06;20.43;50.28;0.64;2.78
2022-04-25;C;22.9;63.46;23.44;44.8;-0.54;18.66
2022-05-08;E;19.93;72.28;20.81;48.12;-0.88;24.16
2022-05-23;B;20.47;58.65;25.16;52.45;-4.69;6.2
2022-06-06;C;25.36;45.1;23.31;44.99;2.05;0.11
2022-07-10;B;29.55;43.53;23.04;59.11;6.51;-15.58
2022-08-13;C;26.75;62.44;25.52;48.19;1.23;14.25
