day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-23;C;23.81;52.81;23.0;57.95;0.81;-5.14
2020-04-24;C;26.86;45.53;22.95;60.3;3.91;-14.77
2020-05-08;D;22.26;52.15;23.78;42.64;-1.52;9.51
2020-05-31;D;25.61;45.34;20.57;57.64;5.04;-12.3
2020-06-01;A;22.91;47.06;26.04;40.67;-3.13;6.39
2020-06-16;B;25.44;54.23;21.5;36.21;3.94;18.02
2020-06-19;C;21.83;64.69;22.08;48.83;-0.25;15.86
2020-08-01;A;21.79;62.51;27.46;43.83;-5.67;18.68
2020-08-10;C;23.28;49.64;24.37;56.84;-1.09;-7.2
2020-09-03;A;23.65;51.75;21.52;37.45;2.13;14.3
2020-09-04;D;23.01;47.86;26.29;61.83;-3.28;-13.97
2020-09-17;C;23.51;56.35;23.51;40.42;0.0;15.93
2020-10-01;C;25.53;54.19;24.36;44.99;1.17;9.2
2020-10-12;A;24.92;52.65;24.33;56.51;0.59;-3.86
2020-10-15;B;23.09;61.41;22.38;47.93;0.71;13.48
2021-01-30;D;23.65;43.48;23.67;58.92;-0.02;-15.44
2021-02-20;B;24.6;51.71;27.29;35.2;-2.69;16.51
2021-02-22;C;21.75;48.04;22.83;57.75;-1.08;-9.71
2021-03-02;B;24.41;56.39;23.86;53.46;0.55;2.93
2021-04-07;D;21.77;44.57;23.6;53.23;-1.83;-8.66
2021-04-08;B;22.57;40.46;27.18;39.08;-4.61;1.38
2021-05-03;D;24.92;51.18;21.62;54.27;3.3;-3.09
2021-06-27;A;18.2;65.7;26.21;36.83;-8.01;28.87
2021-09-09;E;22.62;45.76;21.63;53.32;0.99;-7.56
2021-11-03;B;22.5;52.55;24.38;61.69;-1.88;-9.14
2021-11-07;A;20.54;37.0;21.37;53.71;-0.83;-16.71
2021-11-10;E;23.07;47.1;24.29;30.72;-1.22;16.38
2021-11-23;B;24.81;62.16;24.6;49.15;0.21;13.01
2021-12-24;D;23.48;58.41;21.63;43.64;1.85;14.77
2022-03-26;D;22.2;58.14;22.85;43.46;-0.65;14.68
2022-05-21;B;23.18;44.49;19.87;45.49;3.31;-1.0
2022-05-24;D;23.35;41.09;25.78;56.95;-2.43;-15.86
2022-08-22;C;22.4;55.14;24.45;43.61;-2.05;11.53
