day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-08-22;D;22.12;45.52;23.72;43.43;-1.6;2.09
2020-09-03;B;24.89;64.64;22.18;43.78;2.71;20.86
2020-11-01;E;28.99;36.25;24.69;39.43;4.3;-3.18
2020-11-04;B;21.28;42.59;23.39;56.67;-2.11;-14.08
2020-11-15;B;25.33;43.46;23.43;56.51;1.9;-13.05
2021-01-13;D;22.23;36.48;26.43;44.49;-4.2;-8.01
2021-02-25;D;21.42;56.97;24.49;44.86;-3.07;12.11
2021-06-17;E;24.77;52.34;16.96;49.1;7.81;3.24
2021-08-01;C;22.59;66.73;24.27;44.13;-1.68;22.6
2022-01-01;D;23.28;63.78;20.15;56.66;3.13;7.12
2022-01-14;D;26.01;48.72;26.74;52.03;-0.73;-3.31
2022-01-21;E;21.93;33.8;27.03;43.94;-5.1;-10.14
2022-01-24;A;21.68;59.37;28.18;52.93;-6.5;6.44
2022-02-19;C;22.23;48.59;23.6;56.44;-1.37;-7.85
2022-05-07;B;24.95;49.69;25.01;54.92;-0.06;-5.23
2022-08-10;A;20.46;50.73;19.28;68.18;1.18;-17.45
