day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-28;D;22.85;55.23;25.52;54.36;-2.67;0.87
2020-09-20;B;21.66;59.43;25.15;36.4;-3.49;23.03
2020-10-02;B;19.38;51.93;25.66;53.05;-6.28;-1.12
2020-10-10;A;19.91;48.43;23.16;45.14;-3.25;3.29
2020-10-17;A;26.15;43.97;24.89;71.89;1.26;-27.92
2020-11-12;D;23.63;55.43;21.54;42.3;2.09;13.13
2020-12-02;B;21.72;58.49;26.89;48.09;-5.17;10.4
2021-02-12;B;23.0;46.86;26.79;31.14;-3.79;15.72
2021-02-27;A;21.34;47.77;25.52;54.36;-4.18;-6.59
2021-03-03;B;23.57;33.96;26.03;55.39;-2.46;-21.43
2021-05-11;B;20.46;41.97;24.76;56.93;-4.3;-14.96
2021-08-03;C;22.06;52.18;21.92;50.22;0.14;1.96
2021-08-27;D;25.27;56.81;23.25;62.02;2.02;-5.21
2021-10-09;B;26.4;38.37;24.55;53.87;1.85;-15.5
2021-12-10;E;23.5;42.83;25.4;33.75;-1.9;9.08
2021-12-11;C;20.74;52.13;20.95;43.3;-0.21;8.83
2021-12-31;E;23.12;51.57;23.31;48.08;-0.19;3.49
2022-01-01;B;22.15;47.11;24.72;35.93;-2.57;11.18
2022-06-19;B;25.18;37.67;20.5;52.23;4.68;-14.56
2022-06-21;B;23.19;63.04;20.09;29.17;3.1;33.87
2022-07-06;B;21.73;43.82;21.73;48.59;0.0;-4.77
2022-08-05;D;24.14;56.87;15.85;32.79;8.29;24.08
2022-08-12;C;25.46;34.06;20.64;47.12;4.82;-13.06
2022-08-26;B;25.87;50.68;25.1;55.49;0.77;-4.81
