day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-09-10;B;27.13;35.51;25.64;43.24;1.49;-7.73
2020-10-04;A;25.12;43.34;24.74;52.26;0.38;-8.92
2020-10-22;E;21.86;53.61;23.24;43.6;-1.38;10.01
2021-01-19;D;26.34;46.63;27.51;53.23;-1.17;-6.6
2021-01-23;C;25.46;43.71;22.09;52.06;3.37;-8.35
2021-03-15;A;24.5;54.2;22.62;45.09;1.88;9.11
2021-03-19;E;20.16;40.33;25.0;55.83;-4.84;-15.5
2021-04-02;B;24.81;51.1;26.86;39.58;-2.05;11.52
2021-07-05;C;17.83;41.81;20.62;50.57;-2.79;-8.76
2021-09-12;D;24.93;49.66;21.57;40.53;3.36;9.13
2021-09-20;C;20.4;25.65;24.39;52.07;-3.99;-26.42
2021-11-05;B;22.43;33.01;20.78;50.4;1.65;-17.39
2021-11-05;E;21.08;55.92;19.9;59.66;1.18;-3.74
2022-01-23;D;20.61;38.7;24.54;66.75;-3.93;-28.05
2022-08-30;E;20.15;48.9;24.94;56.04;-4.79;-7.14
