day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-08;C;24.88;60.8;22.04;49.07;2.84;11.73
2020-04-14;D;26.92;55.61;26.97;43.42;-0.05;12.19
2020-05-03;B;23.44;54.48;25.14;45.18;-1.7;9.3
2020-05-23;A;21.9;55.88;23.48;48.27;-1.58;7.61
2020-06-18;D;25.19;41.28;24.89;55.79;0.3;-14.51
2020-07-12;C;23.21;39.34;27.57;43.2;-4.36;-3.86
2020-09-07;C;25.88;31.15;19.51;41.28;6.37;-10.13
2020-09-09;D;24.99;36.26;25.21;48.28;-0.22;-12.02
2020-10-30;D;20.7;38.42;23.62;35.5;-2.92;2.92
2021-01-02;B;25.26;55.72;23.12;47.46;2.14;8.26
2021-01-19;B;24.01;58.92;26.85;48.73;-2.84;10.19
2021-01-27;E;25.26;55.74;25.21;57.96;0.05;-2.22
2021-02-08;E;23.38;49.27;25.33;60.18;-1.95;-10.91
2021-03-04;B;22.45;45.35;25.14;47.56;-2.69;-2.21
2021-04-04;E;24.56;57.89;20.69;43.6;3.87;14.29
2021-04-08;A;23.35;40.82;23.45;49.61;-0.1;-8.79
2021-07-23;D;23.68;43.49;25.8;51.03;-2.12;-7.54
2021-08-26;B;29.64;56.84;21.52;46.19;8.12;10.65
2021-11-08;C;24.76;53.04;21.72;61.19;3.04;-8.15
2022-02-14;B;24.3;50.74;24.72;42.25;-0.42;8.49
2022-03-04;B;19.65;52.29;23.71;32.15;-4.06;20.14
2022-05-14;E;18.91;51.53;24.96;47.38;-6.05;4.15
2022-06-12;E;26.96;37.32;23.0;39.15;3.96;-1.83
2022-07-22;C;22.48;46.23;21.97;49.35;0.51;-3.12
2022-08-03;E;17.12;58.17;22.7;53.4;-5.58;4.77
2022-08-18;B;24.84;47.64;25.15;46.19;-0.31;1.45
2022-08-31;E;21.99;59.69;26.19;50.68;-4.2;9.01
