day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-01;D;21.29;51.28;21.61;54.34;-0.32;-3.06
2020-05-19;E;21.48;54.82;25.83;60.55;-4.35;-5.73
2020-06-10;A;25.56;42.14;20.88;47.26;4.68;-5.12
2020-11-22;A;25.61;45.74;24.14;62.22;1.47;-16.48
2020-12-01;A;25.6;50.46;26.07;55.74;-0.47;-5.28
2020-12-15;D;32.17;55.37;24.1;42.65;8.07;12.72
2021-02-19;A;23.29;43.2;21.56;35.33;1.73;7.87
2021-03-18;D;24.0;48.46;25.8;34.4;-1.8;14.06
2021-03-26;B;22.74;55.42;23.21;51.93;-0.47;3.49
2021-03-30;C;20.8;47.84;22.2;53.08;-1.4;-5.24
2021-05-24;C;23.98;47.26;20.92;42.31;3.06;4.95
2021-06-03;B;23.33;45.52;22.42;46.96;0.91;-1.44
2021-07-08;C;23.49;45.83;23.13;50.68;0.36;-4.85
2021-08-03;D;23.88;51.69;24.69;55.72;-0.81;-4.03
2021-10-09;E;29.03;58.43;24.12;61.12;4.91;-2.69
2021-11-08;B;23.67;38.18;21.94;54.9;1.73;-16.72
2021-12-17;C;22.56;40.83;21.75;36.48;0.81;4.35
2021-12-27;C;21.87;46.98;27.43;42.52;-5.56;4.46
2021-12-28;D;21.99;42.09;23.62;46.16;-1.63;-4.07
2022-02-02;A;24.27;47.43;22.22;59.2;2.05;-11.77
2022-02-22;A;21.6;59.28;18.12;53.52;3.48;5.76
2022-02-22;E;23.23;52.58;28.97;55.83;-5.74;-3.25
2022-02-27;A;25.3;47.84;20.7;59.51;4.6;-11.67
2022-03-07;D;22.33;67.14;19.08;58.42;3.25;8.72
2022-04-15;A;25.0;76.29;23.75;58.21;1.25;18.08
2022-06-25;B;20.03;42.53;23.21;64.0;-3.18;-21.47
2022-08-25;C;25.39;42.63;24.72;62.63;0.67;-20.0
