day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-18;D;21.85;54.1;21.72;51.63;0.13;2.47
2020-09-01;E;27.81;68.3;26.69;55.55;1.12;12.75
2020-10-08;A;24.89;52.01;27.44;39.36;-2.55;12.65
2021-03-06;A;21.7;36.43;27.55;52.45;-5.85;-16.02
2021-04-16;A;24.24;49.39;21.2;40.43;3.04;8.96
2021-05-27;C;23.92;42.69;20.7;43.21;3.22;-0.52
2021-08-07;D;19.63;67.16;22.59;43.5;-2.96;23.66
2021-08-13;B;25.68;45.26;23.97;58.65;1.71;-13.39
2021-08-16;E;27.36;35.97;24.98;35.94;2.38;0.03
2021-11-17;B;24.05;56.77;26.31;33.53;-2.26;23.24
2021-12-24;A;23.82;61.94;25.4;55.97;-1.58;5.97
2022-01-06;B;21.35;49.06;27.84;63.14;-6.49;-14.08
2022-01-18;B;22.04;54.15;24.28;37.16;-2.24;16.99
