day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-28;E;24.29;49.41;26.03;50.76;-1.74;-1.35
2020-04-30;C;24.73;69.09;25.64;45.51;-0.91;23.58
2020-05-11;C;26.06;67.15;20.68;44.9;5.38;22.25
2020-08-11;E;26.44;42.6;25.73;52.32;0.71;-9.72
2020-11-24;E;23.85;17.07;25.16;34.62;-1.31;-17.55
2021-01-30;B;24.04;45.74;18.25;46.28;5.79;-0.54
2021-02-01;D;25.77;56.91;23.38;65.75;2.39;-8.84
2021-02-15;A;23.71;58.14;22.85;59.74;0.86;-1.6
2021-02-16;E;22.36;57.34;25.71;48.08;-3.35;9.26
2021-06-30;D;20.7;49.69;23.19;58.58;-2.49;-8.89
2021-08-30;B;24.0;35.6;22.87;43.69;1.13;-8.09
2021-09-18;D;24.18;44.58;22.6;43.83;1.58;0.75
2021-10-12;C;22.94;45.12;26.32;58.45;-3.38;-13.33
2021-12-07;C;25.39;47.58;26.43;57.88;-1.04;-10.3
2022-01-06;A;25.29;47.58;23.25;56.73;2.04;-9.15
2022-04-13;B;24.24;63.15;29.06;35.63;-4.82;27.52
2022-05-12;D;21.61;48.16;30.39;54.03;-8.78;-5.87
2022-06-15;D;26.34;48.83;22.83;50.03;3.51;-1.2
2022-06-30;B;23.01;51.19;26.76;50.51;-3.75;0.68
2022-08-28;D;26.28;42.45;24.14;52.64;2.14;-10.19
