day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-06-12;A;22.89;49.91;24.95;48.37;-2.06;1.54
2020-06-19;A;23.96;43.9;18.26;41.36;5.7;2.54
2020-08-12;A;27.25;61.73;22.46;68.03;4.79;-6.3
2020-08-22;A;22.37;61.91;25.7;59.11;-3.33;2.8
2020-10-23;E;18.37;48.99;25.25;50.82;-6.88;-1.83
2020-11-13;D;27.51;51.75;23.39;68.2;4.12;-16.45
2020-12-11;A;24.21;53.02;22.08;52.52;2.13;0.5
2021-02-10;A;26.16;43.79;24.86;61.13;1.3;-17.34
2021-03-14;B;23.0;60.07;26.35;49.62;-3.35;10.45
2021-03-18;B;24.41;37.02;21.95;35.57;2.46;1.45
2021-03-23;A;28.67;40.23;22.89;45.59;5.78;-5.36
2021-04-10;C;21.77;46.83;26.21;45.88;-4.44;0.95
2021-04-19;E;20.86;45.15;25.93;51.11;-5.07;-5.96
2021-05-02;C;18.65;53.69;25.52;45.41;-6.87;8.28
2021-05-12;B;30.11;42.1;26.98;44.99;3.13;-2.89
2021-06-25;C;25.8;48.77;26.36;48.4;-0.56;0.37
2021-08-23;C;21.18;53.57;22.81;44.91;-1.63;8.66
2021-10-20;A;22.84;62.87;21.58;50.36;1.26;12.51
2021-10-28;D;26.1;51.69;21.66;48.4;4.44;3.29
2021-11-05;D;25.3;57.11;24.0;52.33;1.3;4.78
2021-11-18;B;26.58;50.13;23.12;53.86;3.46;-3.73
2021-11-28;B;20.6;46.55;21.22;46.81;-0.62;-0.26
2021-12-13;D;25.02;33.68;24.18;42.43;0.84;-8.75
2022-03-17;E;21.8;51.09;23.28;38.78;-1.48;12.31
2022-03-27;A;24.17;52.14;21.89;61.13;2.28;-8.99
2022-05-19;B;23.08;57.24;25.12;51.2;-2.04;6.04
2022-08-03;B;20.31;51.79;22.57;54.99;-2.26;-3.2
