day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-10-01;D;21.91;44.35;26.04;37.43;-4.13;6.92
2020-11-03;D;23.77;50.52;27.35;50.6;-3.58;-0.08
2020-11-22;D;21.96;54.58;26.85;47.26;-4.89;7.32
2020-11-25;D;22.6;55.1;22.46;64.5;0.14;-9.4
2021-02-09;A;21.82;51.59;23.04;55.23;-1.22;-3.64
2021-04-12;A;20.18;47.98;22.93;60.4;-2.75;-12.42
2021-04-27;C;25.59;55.62;23.69;51.24;1.9;4.38
2021-05-14;B;24.97;58.58;18.6;37.16;6.37;21.42
2021-06-29;A;23.69;37.68;24.52;52.04;-0.83;-14.36
2021-07-28;C;22.02;49.54;20.05;35.21;1.97;14.33
2021-07-29;A;22.28;51.98;21.59;54.13;0.69;-2.15
2021-08-04;C;29.16;52.97;21.67;44.54;7.49;8.43
2021-09-19;C;24.3;44.67;25.8;49.64;-1.5;-4.97
2021-10-16;A;23.28;48.48;28.57;49.15;-5.29;-0.67
2021-12-02;E;26.0;37.88;25.0;39.26;1.0;-1.38
2022-03-02;A;26.47;49.63;28.99;57.53;-2.52;-7.9
2022-04-23;D;28.06;42.97;21.48;36.57;6.58;6.4
2022-05-22;A;25.03;32.42;25.44;52.45;-0.41;-20.03
2022-07-17;E;23.25;55.35;24.73;53.18;-1.48;2.17
2022-08-21;C;21.96;45.41;23.18;47.78;-1.22;-2.37
