day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-05;C;26.09;49.2;18.33;58.22;7.76;-9.02
2020-04-19;D;21.38;57.68;21.97;45.27;-0.59;12.41
2020-05-07;A;22.48;56.34;24.09;41.05;-1.61;15.29
2020-06-07;A;25.12;56.25;22.05;47.25;3.07;9.0
2020-09-02;A;28.81;49.51;23.08;46.65;5.73;2.86
2020-09-10;E;22.73;38.12;26.57;43.13;-3.84;-5.01
2020-10-18;A;22.97;49.52;22.43;49.03;0.54;0.49
2021-01-01;A;22.31;55.14;21.41;43.77;0.9;11.37
2021-02-14;B;21.08;66.3;25.34;56.63;-4.26;9.67
2021-02-15;C;26.03;47.38;23.15;36.47;2.88;10.91
2021-03-03;D;25.02;49.32;29.23;64.31;-4.21;-14.99
2021-03-17;E;25.86;48.0;21.86;49.49;4.0;-1.49
2021-05-07;E;23.71;52.2;20.39;49.36;3.32;2.84
2021-08-07;A;22.83;42.11;17.08;49.72;5.75;-7.61
2021-10-10;D;24.69;33.59;19.88;46.88;4.81;-13.29
2021-10-11;E;21.39;55.3;24.5;41.18;-3.11;14.12
2021-12-13;E;27.01;38.77;26.45;39.53;0.56;-0.76
2022-01-17;D;24.44;54.62;27.15;50.96;-2.71;3.66
2022-01-20;A;28.54;54.11;19.64;55.12;8.9;-1.01
2022-02-01;B;24.98;36.41;19.67;49.52;5.31;-13.11
2022-04-28;D;21.35;42.01;22.64;71.1;-1.29;-29.09
2022-08-15;B;22.83;40.08;22.05;61.46;0.78;-21.38
