day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-06-28;B;21.87;45.78;20.74;36.92;1.13;8.86
2020-07-23;C;23.81;65.87;23.49;50.31;0.32;15.56
2020-07-29;E;22.88;52.98;27.13;42.11;-4.25;10.87
2020-08-01;D;26.66;39.45;19.75;40.1;6.91;-0.65
2020-08-24;B;23.54;38.05;23.61;46.23;-0.07;-8.18
2020-09-27;C;23.96;47.94;26.11;54.71;-2.15;-6.77
2020-11-19;A;22.47;39.8;24.97;56.6;-2.5;-16.8
2020-12-07;B;19.14;44.26;22.13;25.23;-2.99;19.03
2020-12-12;D;23.22;46.86;23.66;58.97;-0.44;-12.11
2020-12-31;C;23.2;64.31;23.24;50.13;-0.04;14.18
2021-03-07;B;28.57;47.09;21.76;50.31;6.81;-3.22
2021-05-13;E;25.37;43.34;22.93;38.73;2.44;4.61
2021-10-30;B;26.22;31.67;23.81;53.61;2.41;-21.94
2021-12-14;D;25.64;58.59;23.6;60.98;2.04;-2.39
2022-01-05;C;25.0;57.42;25.8;47.58;-0.8;9.84
2022-01-05;B;24.46;32.48;20.93;52.81;3.53;-20.33
2022-01-14;C;24.39;38.79;24.78;35.36;-0.39;3.43
2022-02-08;A;23.18;61.47;21.83;44.58;1.35;16.89
2022-02-21;C;27.54;45.7;23.09;59.22;4.45;-13.52
2022-04-05;B;25.88;73.85;25.38;29.26;0.5;44.59
2022-05-27;C;21.16;45.65;21.57;30.36;-0.41;15.29
2022-06-14;D;22.08;38.33;28.14;57.49;-6.06;-19.16
2022-07-11;D;25.06;45.58;23.29;53.76;1.77;-8.18
2022-08-18;D;23.06;53.82;25.25;37.89;-2.19;15.93
