day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-24;B;25.09;46.52;27.47;59.68;-2.38;-13.16
2020-06-15;C;25.49;40.9;23.56;52.3;1.93;-11.4
2020-07-29;B;24.81;41.93;21.6;54.15;3.21;-12.22
2020-09-08;A;25.11;53.97;22.99;52.57;2.12;1.4
2020-09-24;E;21.34;53.89;25.81;68.8;-4.47;-14.91
2020-10-14;B;20.79;55.54;23.06;61.32;-2.27;-5.78
2020-11-30;A;22.31;50.57;29.23;38.9;-6.92;11.67
2021-01-25;B;25.56;69.85;22.07;40.64;3.49;29.21
2021-03-02;D;24.75;38.91;23.16;56.88;1.59;-17.97
2021-03-13;B;27.25;59.43;22.04;49.81;5.21;9.62
2021-04-24;B;27.24;35.6;20.1;61.15;7.14;-25.55
2021-04-25;A;25.57;45.28;23.88;44.41;1.69;0.87
2021-04-28;D;16.78;42.11;22.54;41.5;-5.76;0.61
2021-07-25;C;24.32;51.32;22.17;64.04;2.15;-12.72
2021-10-12;E;22.96;56.35;22.2;46.64;0.76;9.71
2021-10-18;E;26.43;46.45;25.93;44.1;0.5;2.35
2022-02-07;E;21.32;61.93;22.68;44.35;-1.36;17.58
2022-02-21;A;26.36;41.45;24.16;57.96;2.2;-16.51
2022-04-05;A;25.66;46.69;26.57;51.07;-0.91;-4.38
2022-05-01;E;27.63;69.17;21.88;49.86;5.75;19.31
2022-05-30;E;25.38;38.07;26.24;49.59;-0.86;-11.52
2022-06-10;C;24.28;51.47;19.26;33.78;5.02;17.69
2022-06-28;C;21.03;41.33;26.04;49.15;-5.01;-7.82
2022-07-29;E;21.86;51.72;21.34;59.61;0.52;-7.89
