day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-25;D;25.62;33.35;27.9;56.88;-2.28;-23.53
2020-06-02;D;26.28;50.6;27.93;46.04;-1.65;4.56
2020-06-11;B;26.33;64.33;18.42;49.98;7.91;14.35
2020-08-06;E;21.73;38.13;21.22;52.83;0.51;-14.7
2020-11-26;A;22.82;50.07;27.3;40.67;-4.48;9.4
2021-01-01;B;23.87;47.73;23.76;42.31;0.11;5.42
2021-02-10;C;25.43;51.81;26.5;58.94;-1.07;-7.13
2021-02-24;C;24.49;44.7;23.61;64.75;0.88;-20.05
2021-06-21;A;21.91;41.72;22.47;39.03;-0.56;2.69
2021-07-04;D;24.26;63.0;28.72;58.14;-4.46;4.86
2021-07-10;B;25.33;52.95;28.13;44.44;-2.8;8.51
2021-07-22;B;21.51;69.71;23.67;39.3;-2.16;30.41
2021-09-20;A;22.64;50.59;27.68;53.71;-5.04;-3.12
2021-12-05;A;21.4;49.06;23.76;60.43;-2.36;-11.37
2021-12-08;B;25.33;50.64;25.59;32.8;-0.26;17.84
2021-12-10;C;23.36;53.67;21.15;34.24;2.21;19.43
2022-05-17;B;27.48;47.1;23.86;53.47;3.62;-6.37
2022-06-23;E;24.58;39.4;25.44;57.15;-0.86;-17.75
