day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-09;D;20.99;52.74;21.96;40.54;-0.97;12.2
2020-04-10;A;21.81;57.51;27.02;49.8;-5.21;7.71
2020-04-27;A;23.15;49.25;22.71;34.5;0.44;14.75
2020-05-06;E;26.64;64.6;25.78;46.02;0.86;18.58
2020-06-12;D;22.8;55.48;21.69;55.09;1.11;0.39
2020-07-03;C;26.65;46.13;24.75;48.08;1.9;-1.95
2020-08-05;E;27.08;49.71;24.67;52.66;2.41;-2.95
2020-08-15;D;22.94;42.1;20.2;50.08;2.74;-7.98
2020-08-23;A;23.85;48.14;28.82;51.14;-4.97;-3.0
2020-11-17;D;17.79;69.05;27.14;53.75;-9.35;15.3
2020-11-21;D;25.44;46.76;19.28;52.9;6.16;-6.14
2020-12-21;C;24.07;45.99;27.74;49.93;-3.67;-3.94
2020-12-27;D;26.78;53.04;20.21;53.68;6.57;-0.64
2021-01-07;C;24.28;57.43;24.9;67.57;-0.62;-10.14
2021-01-22;A;20.99;49.03;28.54;49.42;-7.55;-0.39
2021-02-26;A;23.14;47.59;20.64;49.51;2.5;-1.92
2021-02-28;D;24.07;46.55;21.97;56.44;2.1;-9.89
2021-03-23;E;24.2;40.97;25.3;54.18;-1.1;-13.21
2021-04-10;B;24.62;32.43;27.79;39.44;-3.17;-7.01
2021-04-21;C;20.26;78.7;20.1;52.16;0.16;26.54
2021-07-07;E;23.63;31.39;24.32;51.7;-0.69;-20.31
2021-12-30;C;25.82;46.16;24.41;61.58;1.41;-15.42
2022-01-12;A;26.22;58.95;23.47;55.33;2.75;3.62
2022-01-27;B;21.04;59.57;24.13;44.43;-3.09;15.14
2022-02-28;E;23.17;55.93;22.65;53.28;0.52;2.65
2022-03-11;D;23.67;34.05;22.63;41.32;1.04;-7.27
2022-03-29;E;23.78;35.29;22.19;30.67;1.59;4.62
2022-04-21;D;21.25;39.46;27.43;43.39;-6.18;-3.93
2022-08-01;B;22.2;52.1;24.18;44.9;-1.98;7.2
