day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-05;B;23.02;54.16;24.55;54.72;-1.53;-0.56
2020-05-28;A;25.76;46.83;22.23;57.99;3.53;-11.16
2020-05-31;B;25.48;40.57;28.47;45.32;-2.99;-4.75
2020-06-06;D;20.04;63.53;22.16;49.0;-2.12;14.53
2020-06-11;D;26.19;52.29;21.45;43.05;4.74;9.24
2020-07-14;E;22.99;64.63;24.3;55.5;-1.31;9.13
2020-08-19;B;23.61;40.86;26.03;51.4;-2.42;-10.54
2020-09-01;C;18.4;41.32;21.25;57.7;-2.85;-16.38
2020-09-04;B;25.24;47.74;24.89;40.31;0.35;7.43
2020-10-08;E;21.47;52.19;21.96;45.33;-0.49;6.86
2020-11-09;E;16.27;55.16;24.73;43.07;-8.46;12.09
2020-12-27;E;29.46;50.66;22.72;53.43;6.74;-2.77
2020-12-29;C;21.96;46.55;24.68;43.5;-2.72;3.05
2021-01-05;C;25.65;47.99;24.38;66.45;1.27;-18.46
2021-01-12;C;23.94;51.73;19.25;61.91;4.69;-10.18
2021-01-25;C;21.65;30.27;23.69;43.7;-2.04;-13.43
2021-03-31;D;24.28;59.54;28.5;31.0;-4.22;28.54
2021-05-17;E;24.07;42.67;22.91;63.17;1.16;-20.5
2021-06-05;B;20.43;42.42;25.9;44.75;-5.47;-2.33
2021-08-31;B;25.03;51.61;27.43;42.55;-2.4;9.06
2021-09-30;B;17.87;60.08;22.7;54.61;-4.83;5.47
2021-10-02;A;22.89;39.9;23.8;45.27;-0.91;-5.37
2021-10-30;C;24.18;48.1;24.95;51.23;-0.77;-3.13
2021-11-29;D;25.87;47.62;27.91;64.51;-2.04;-16.89
2021-12-14;A;27.09;40.21;22.2;41.68;4.89;-1.47
2021-12-21;B;19.98;48.83;23.1;54.13;-3.12;-5.3
2022-01-18;D;25.67;55.1;24.68;25.26;0.99;29.84
2022-03-09;C;25.28;44.65;24.98;74.97;0.3;-30.32
2022-08-26;D;19.26;71.96;22.64;51.66;-3.38;20.3
