day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-27;A;27.56;56.43;23.58;45.27;3.98;11.16
2020-06-12;E;19.73;51.74;22.96;42.8;-3.23;8.94
2020-06-17;E;22.74;43.67;25.43;25.95;-2.69;17.72
2020-06-30;A;24.76;57.98;22.23;56.11;2.53;1.87
2020-07-18;D;23.33;34.63;27.07;46.17;-3.74;-11.54
2020-08-10;A;31.33;36.04;24.24;55.75;7.09;-19.71
2020-08-23;B;21.97;51.58;25.51;38.64;-3.54;12.94
2020-09-30;D;25.13;61.37;25.36;49.65;-0.23;11.72
2020-10-25;D;25.89;37.41;25.59;65.54;0.3;-28.13
2020-10-26;D;27.68;54.07;20.45;55.37;7.23;-1.3
2020-10-29;B;24.03;53.11;22.8;48.84;1.23;4.27
2020-11-05;D;23.47;47.55;28.24;42.38;-4.77;5.17
2020-11-20;E;23.58;59.94;18.81;50.09;4.77;9.85
2020-12-05;A;22.51;56.19;25.26;51.8;-2.75;4.39
2021-01-16;E;23.63;52.31;24.54;50.69;-0.91;1.62
2021-02-05;B;24.38;66.16;25.69;49.12;-1.31;17.04
2021-06-03;A;25.59;36.4;26.49;46.6;-0.9;-10.2
2021-06-12;C;21.53;49.66;25.04;51.26;-3.51;-1.6
2021-06-21;E;26.34;48.04;25.26;45.66;1.08;2.38
2021-07-18;C;20.14;48.85;19.89;45.49;0.25;3.36
2021-07-31;A;22.03;49.95;29.43;48.15;-7.4;1.8
2021-08-30;D;23.46;41.21;23.88;43.78;-0.42;-2.57
2021-09-14;C;19.68;53.35;22.35;52.73;-2.67;0.62
2022-04-20;B;25.13;45.8;16.3;49.02;8.83;-3.22
2022-05-21;A;23.16;54.06;23.22;39.68;-0.06;14.38
2022-07-09;D;24.06;26.18;21.32;40.15;2.74;-13.97
2022-07-15;B;25.94;58.52;26.48;50.08;-0.54;8.44
