day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-10;A;25.08;37.02;23.5;50.5;1.58;-13.48
2020-07-05;E;21.31;48.19;21.56;45.91;-0.25;2.28
2020-08-27;B;22.8;55.43;23.94;49.47;-1.14;5.96
2020-09-08;B;21.64;64.4;28.54;47.9;-6.9;16.5
2020-11-05;A;25.92;42.52;22.74;54.72;3.18;-12.2
2020-11-16;D;24.05;54.44;26.61;52.75;-2.56;1.69
2020-12-16;A;23.88;46.75;19.2;43.57;4.68;3.18
2021-01-14;B;22.18;52.21;23.71;53.8;-1.53;-1.59
2021-01-17;B;25.13;50.69;23.45;42.03;1.68;8.66
2021-01-26;A;21.87;46.76;21.33;58.01;0.54;-11.25
2021-02-11;B;22.4;49.74;24.57;52.28;-2.17;-2.54
2021-03-28;A;24.94;49.35;18.09;55.82;6.85;-6.47
2021-04-24;A;21.53;34.0;28.11;56.11;-6.58;-22.11
2021-04-26;B;21.21;42.47;22.89;61.96;-1.68;-19.49
2021-05-25;E;29.26;51.74;20.45;58.33;8.81;-6.59
2021-06-23;D;22.43;48.55;22.64;36.91;-0.21;11.64
2021-06-26;E;24.24;54.77;21.87;48.26;2.37;6.51
2021-07-08;E;22.03;46.6;22.09;43.45;-0.06;3.15
2021-09-06;B;24.19;59.32;25.18;40.97;-0.99;18.35
2021-09-20;D;22.14;49.91;26.98;56.4;-4.84;-6.49
2021-09-28;A;22.31;49.79;15.56;31.38;6.75;18.41
2021-11-23;A;25.99;77.86;24.16;50.59;1.83;27.27
2022-01-29;E;27.81;49.05;23.54;62.21;4.27;-13.16
2022-02-11;E;25.98;48.43;24.89;56.74;1.09;-8.31
2022-02-16;E;24.97;54.0;24.56;52.23;0.41;1.77
2022-02-22;B;21.76;49.39;26.42;58.95;-4.66;-9.56
2022-05-28;E;23.52;54.5;22.46;53.3;1.06;1.2
2022-07-25;A;23.02;59.17;23.86;40.56;-0.84;18.61
2022-08-05;A;25.34;58.52;21.0;54.84;4.34;3.68
2022-08-06;E;20.36;50.26;25.63;41.82;-5.27;8.44
