day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-12;C;22.1;58.96;23.78;54.1;-1.68;4.86
2020-04-21;B;27.66;43.78;25.31;69.53;2.35;-25.75
2020-04-28;C;22.45;60.61;22.11;55.1;0.34;5.51
2020-05-21;D;17.02;57.95;23.25;72.03;-6.23;-14.08
2020-08-17;A;22.19;36.49;24.48;67.8;-2.29;-31.31
2020-08-29;B;22.49;43.49;23.78;26.9;-1.29;16.59
2020-10-11;B;24.32;46.26;23.52;59.06;0.8;-12.8
2020-10-12;D;23.01;45.05;24.19;39.57;-1.18;5.48
2020-11-01;B;26.94;55.29;22.99;53.46;3.95;1.83
2020-11-11;C;24.2;55.83;24.0;41.15;0.2;14.68
2020-12-07;E;23.82;42.51;18.89;56.1;4.93;-13.59
2020-12-08;D;25.36;31.92;22.63;58.31;2.73;-26.39
2020-12-20;C;24.15;55.71;22.72;52.64;1.43;3.07
2021-01-22;B;20.16;54.87;23.52;47.52;-3.36;7.35
2021-02-15;B;22.72;47.23;22.29;62.63;0.43;-15.4
2021-02-20;A;23.6;55.97;23.06;57.98;0.54;-2.01
2021-03-16;C;23.18;54.25;27.01;50.0;-3.83;4.25
2021-05-16;E;24.37;49.91;26.38;38.63;-2.01;11.28
2021-05-26;C;26.59;49.92;22.08;50.85;4.51;-0.93
2021-06-05;E;21.46;34.14;23.78;45.46;-2.32;-11.32
2021-06-25;E;25.08;56.85;24.35;65.51;0.73;-8.66
2021-06-25;B;20.73;42.98;22.97;47.64;-2.24;-4.66
2021-07-04;B;24.59;50.17;22.38;47.55;2.21;2.62
2021-07-23;E;23.78;56.17;24.54;41.1;-0.76;15.07
2021-07-27;D;23.2;56.36;29.16;45.42;-5.96;10.94
2021-09-05;D;24.41;56.79;19.5;56.08;4.91;0.71
2021-09-13;B;28.02;52.63;25.53;46.29;2.49;6.34
2021-10-01;C;23.02;46.16;27.34;46.89;-4.32;-0.73
2021-10-24;E;22.16;42.15;25.29;42.2;-3.13;-0.05
2022-02-26;D;19.97;54.12;23.89;45.52;-3.92;8.6
2022-05-21;C;24.12;56.11;22.06;56.8;2.06;-0.69
2022-06-25;A;28.23;52.68;27.76;39.16;0.47;13.52
2022-07-08;B;25.24;42.64;19.9;30.73;5.34;11.91
