day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-04;D;25.61;41.33;27.11;37.94;-1.5;3.39
2020-04-12;E;25.22;49.24;23.25;55.83;1.97;-6.59
2020-04-30;E;24.02;34.37;22.72;48.35;1.3;-13.98
2020-06-23;A;25.56;57.13;25.63;50.54;-0.07;6.59
2020-07-13;C;22.46;64.31;25.26;64.77;-2.8;-0.46
2020-08-10;B;22.44;50.49;23.96;50.54;-1.52;-0.05
2020-09-04;C;14.93;29.89;29.24;50.42;-14.31;-20.53
2020-12-08;A;24.38;38.47;27.85;45.42;-3.47;-6.95
2020-12-22;E;25.0;45.4;22.49;48.38;2.51;-2.98
2021-01-06;B;24.75;48.12;24.1;43.55;0.65;4.57
2021-01-08;A;23.72;53.64;19.18;39.92;4.54;13.72
2021-01-13;E;25.16;57.58;23.48;48.69;1.68;8.89
2021-01-15;D;20.95;46.11;24.98;47.25;-4.03;-1.14
2021-01-22;C;25.47;48.77;20.97;44.98;4.5;3.79
2021-03-07;A;25.83;56.27;22.96;39.09;2.87;17.18
2021-05-10;C;25.42;53.71;23.33;54.19;2.09;-0.48
2021-05-25;A;19.9;39.25;24.57;32.21;-4.67;7.04
2021-07-13;B;24.09;40.66;23.01;52.82;1.08;-12.16
2021-08-17;D;25.34;57.69;29.98;32.6;-4.64;25.09
2021-09-17;A;25.06;46.75;24.52;46.62;0.54;0.13
2021-10-14;B;21.17;61.98;24.88;60.59;-3.71;1.39
2021-11-13;D;24.72;43.18;22.06;63.27;2.66;-20.09
2021-11-26;E;24.61;46.96;24.17;60.11;0.44;-13.15
2021-12-09;D;21.0;47.42;24.38;62.71;-3.38;-15.29
2022-01-10;B;22.86;22.37;20.95;61.56;1.91;-39.19
2022-02-22;C;28.17;50.05;24.06;70.14;4.11;-20.09
2022-03-05;E;24.29;51.1;26.21;47.81;-1.92;3.29
2022-04-01;A;19.57;61.93;25.82;36.65;-6.25;25.28
2022-04-14;C;24.94;51.28;23.56;49.55;1.38;1.73
2022-04-15;B;21.72;25.99;20.78;50.69;0.94;-24.7
2022-05-20;E;23.29;49.52;27.36;48.64;-4.07;0.88
2022-07-12;B;25.01;56.79;24.76;58.14;0.25;-1.35
2022-07-25;D;26.15;41.12;25.46;43.62;0.69;-2.5
