day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-19;E;22.56;55.07;19.78;41.79;2.78;13.28
2020-07-04;C;22.55;44.67;25.56;58.11;-3.01;-13.44
2020-07-06;B;22.63;58.44;20.52;55.5;2.11;2.94
2020-08-06;C;24.67;49.7;20.34;31.1;4.33;18.6
2020-09-16;A;26.63;31.77;25.15;52.55;1.48;-20.78
2020-09-30;C;26.31;53.59;31.84;30.47;-5.53;23.12
2020-10-25;E;28.03;51.66;23.84;47.31;4.19;4.35
2021-02-25;E;27.13;53.43;22.87;47.68;4.26;5.75
2021-03-01;D;25.91;50.26;24.2;34.03;1.71;16.23
2021-07-01;B;23.18;44.31;22.41;61.47;0.77;-17.16
2021-08-23;A;21.67;48.37;21.24;48.45;0.43;-0.08
2021-08-28;E;22.66;50.3;23.81;47.32;-1.15;2.98
2021-09-15;E;27.75;28.75;22.25;72.29;5.5;-43.54
2022-01-01;A;26.9;56.89;26.25;45.16;0.65;11.73
2022-01-23;C;26.66;47.24;20.22;52.44;6.44;-5.2
2022-02-01;D;25.35;34.73;22.81;53.24;2.54;-18.51
2022-02-13;D;21.66;53.55;23.55;50.25;-1.89;3.3
2022-02-13;B;27.0;49.09;20.8;44.85;6.2;4.24
2022-04-03;A;21.55;56.72;22.39;53.43;-0.84;3.29
2022-05-23;D;26.27;54.13;22.77;55.82;3.5;-1.69
2022-05-26;C;25.2;60.68;23.24;60.23;1.96;0.45
2022-06-30;A;20.25;44.19;20.94;48.09;-0.69;-3.9
2022-07-03;A;23.69;53.02;22.79;53.78;0.9;-0.76
2022-07-05;B;20.99;38.54;23.16;41.17;-2.17;-2.63
2022-07-06;A;23.97;41.47;24.44;53.02;-0.47;-11.55
2022-07-09;B;17.47;52.95;25.52;46.14;-8.05;6.81
2022-08-30;B;26.88;51.71;23.86;51.28;3.02;0.43
