day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-07-22;B;22.71;45.96;23.98;51.06;-1.27;-5.1
2020-08-08;C;19.2;48.15;20.18;42.97;-0.98;5.18
2020-08-21;A;25.25;42.18;21.27;41.63;3.98;0.55
2020-09-19;C;26.73;40.6;24.5;48.09;2.23;-7.49
2020-12-04;B;26.05;53.52;22.11;53.02;3.94;0.5
2020-12-11;D;25.58;53.24;23.67;68.34;1.91;-15.1
2021-02-11;A;23.84;53.82;23.69;53.33;0.15;0.49
2021-02-20;C;20.62;53.15;27.41;58.68;-6.79;-5.53
2021-03-22;E;24.43;54.29;26.16;52.05;-1.73;2.24
2021-05-12;C;25.77;45.02;26.59;66.19;-0.82;-21.17
2021-05-18;A;24.47;61.84;26.25;68.27;-1.78;-6.43
2021-06-18;C;25.14;62.94;20.67;41.86;4.47;21.08
2021-06-18;A;23.56;53.66;23.59;47.67;-0.03;5.99
2021-06-22;A;21.75;47.35;28.51;44.06;-6.76;3.29
2021-07-12;C;22.37;58.51;26.04;60.76;-3.67;-2.25
2021-07-16;E;24.94;50.21;21.03;53.59;3.91;-3.38
2021-07-26;B;22.24;57.56;23.59;49.19;-1.35;8.37
2021-08-09;A;23.69;38.34;24.61;52.66;-0.92;-14.32
2021-08-28;C;20.89;48.38;22.07;52.36;-1.18;-3.98
2022-01-12;D;25.6;53.27;25.26;62.6;0.34;-9.33
2022-05-06;A;22.11;43.73;24.14;42.55;-2.03;1.18
2022-06-30;D;19.72;60.47;23.72;38.97;-4.0;21.5
2022-08-29;D;22.24;46.79;20.23;48.55;2.01;-1.76
