day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-05-17;C;23.84;47.11;17.76;27.19;6.08;19.92
2020-08-26;D;29.29;47.72;22.03;66.77;7.26;-19.05
2020-10-09;B;24.25;42.9;25.19;42.74;-0.94;0.16
2021-01-29;D;22.18;61.53;25.03;58.89;-2.85;2.64
2021-06-30;A;22.57;34.0;24.85;43.85;-2.28;-9.85
2021-08-05;C;29.18;44.19;23.02;42.61;6.16;1.58
2021-08-30;C;29.12;51.19;30.1;56.79;-0.98;-5.6
2021-09-11;E;19.6;66.38;18.27;59.88;1.33;6.5
2021-09-15;D;20.29;53.85;24.05;37.44;-3.76;16.41
2021-09-21;C;22.88;38.16;26.33;53.91;-3.45;-15.75
2021-10-20;B;23.79;51.7;24.94;64.51;-1.15;-12.81
2021-10-27;B;21.68;57.08;23.69;40.01;-2.01;17.07
2022-01-09;A;27.57;40.11;23.82;62.47;3.75;-22.36
2022-02-08;C;21.2;51.63;22.92;50.25;-1.72;1.38
2022-04-12;C;24.92;57.95;27.38;61.98;-2.46;-4.03
2022-06-02;E;17.72;37.95;20.92;41.64;-3.2;-3.69
2022-06-10;D;22.34;50.55;23.73;57.87;-1.39;-7.32
2022-07-30;B;20.81;50.82;23.43;56.37;-2.62;-5.55
2022-08-06;A;21.86;63.66;22.47;45.84;-0.61;17.82
