day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-02;C;23.25;56.19;23.68;52.77;-0.43;3.42
2020-05-12;D;25.03;40.77;24.4;41.4;0.63;-0.63
2020-06-03;C;23.98;66.36;22.82;35.36;1.16;31.0
2020-06-09;D;20.83;52.83;21.35;50.76;-0.52;2.07
2020-08-29;C;21.56;45.02;22.92;61.84;-1.36;-16.82
2020-09-01;D;21.72;44.73;22.62;58.58;-0.9;-13.85
2020-12-03;C;24.25;42.23;23.06;52.74;1.19;-10.51
2020-12-05;E;24.71;48.36;25.09;53.75;-0.38;-5.39
2021-01-10;A;23.71;48.48;24.51;46.08;-0.8;2.4
2021-03-04;A;26.16;51.97;25.2;52.79;0.96;-0.82
2021-05-30;C;21.22;64.65;18.86;46.47;2.36;18.18
2021-07-19;D;21.5;55.15;19.86;62.2;1.64;-7.05
2021-09-26;E;22.05;48.48;24.18;55.99;-2.13;-7.51
2021-11-01;A;25.44;38.05;25.06;53.18;0.38;-15.13
2021-11-04;C;21.79;54.46;25.99;45.6;-4.2;8.86
2021-11-12;C;23.81;57.02;25.86;56.74;-2.05;0.28
2022-01-25;C;25.71;44.87;22.2;47.35;3.51;-2.48
2022-03-10;B;23.85;58.26;22.71;49.15;1.14;9.11
2022-04-17;D;27.69;51.22;22.22;41.79;5.47;9.43
2022-04-27;C;21.27;42.24;21.28;64.87;-0.01;-22.63
2022-06-09;B;25.95;48.89;19.29;43.88;6.66;5.01
2022-07-10;D;20.29;59.33;23.71;49.69;-3.42;9.64
