day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-04-16;D;22.5;47.41;25.0;66.3;-2.5;-18.89
2020-04-16;C;23.45;36.75;23.46;51.34;-0.01;-14.59
2020-07-16;A;26.57;46.68;22.68;55.71;3.89;-9.03
2020-08-11;A;29.25;39.98;20.56;49.21;8.69;-9.23
2020-09-23;C;22.58;48.95;18.9;41.69;3.68;7.26
2020-11-27;A;24.69;53.26;22.79;60.87;1.9;-7.61
2021-01-10;D;25.42;47.64;22.68;45.25;2.74;2.39
2021-02-01;B;26.17;64.47;24.65;49.65;1.52;14.82
2021-03-12;B;24.43;61.7;24.37;43.79;0.06;17.91
2021-03-24;B;22.78;61.62;24.68;34.72;-1.9;26.9
2021-05-09;C;23.51;59.0;22.06;50.38;1.45;8.62
2021-06-21;B;27.27;49.21;24.1;51.44;3.17;-2.23
2021-09-18;B;26.8;60.11;24.97;48.0;1.83;12.11
2021-10-26;A;26.5;44.86;21.13;60.1;5.37;-15.24
2021-11-12;B;22.88;58.62;28.42;48.72;-5.54;9.9
2021-11-17;D;25.02;42.8;22.68;30.1;2.34;12.7
2022-03-20;E;19.54;47.05;23.4;49.03;-3.86;-1.98
2022-05-24;E;26.6;40.89;25.69;54.53;0.91;-13.64
2022-07-21;C;20.12;53.11;24.74;40.92;-4.62;12.19
