day;neighborhood;day_temp;day_hum;night_temp;night_hum;temp_diff;hum_diff
2020-07-06;A;29.36;54.08;22.76;60.76;6.6;-6.68
2020-08-31;B;22.01;38.34;23.49;37.1;-1.48;1.24
2020-09-15;C;23.98;33.27;22.79;46.69;1.19;-13.42
2020-10-28;D;27.39;49.79;25.48;55.08;1.91;-5.29
2021-02-03;A;26.65;34.2;24.11;62.1;2.54;-27.9
2021-02-14;E;20.28;53.44;23.68;42.83;-3.4;10.61
2021-02-18;D;28.19;77.53;25.59;29.56;2.6;47.97
2021-03-21;E;24.53;57.08;23.17;55.89;1.36;1.19
2021-05-30;D;27.59;36.53;26.13;52.04;1.46;-15.51
2021-06-08;A;22.71;72.08;22.02;49.79;0.69;22.29
2021-07-08;B;22.15;41.5;23.86;39.41;-1.71;2.09
2021-07-11;D;22.13;58.37;23.68;46.34;-1.55;12.03
2021-08-02;C;19.63;61.42;24.81;68.04;-5.18;-6.62
2021-10-01;D;21.48;50.51;24.99;49.17;-3.51;1.34
2021-11-14;E;21.73;53.79;19.67;49.45;2.06;4.34
2021-12-05;C;21.27;47.1;23.05;46.59;-1.78;0.51
2022-02-21;B;25.34;42.22;25.86;51.24;-0.52;-9.02
2022-03-18;B;18.4;38.2;23.29;58.99;-4.89;-20.79
2022-05-03;A;21.59;54.7;23.57;45.66;-1.98;9.04
2022-05-30;C;20.93;52.56;22.97;45.69;-2.04;6.87
2022-06-11;D;19.77;40.99;20.55;52.12;-0.78;-11.13
2022-07-31;E;27.86;52.16;21.13;41.12;6.73;11.04
2022-08-18;E;24.13;52.05;24.75;47.06;-0.62;4.99
